Version,Date_of_report,Date_of_statistics,Region_level,Region_code,Region_name,Birth_year,Vaccination_coverage_partly,Vaccination_coverage_completed,Age_group
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1945,Berg en Dal,<=2009,87,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1945,Berg en Dal,<2004,89,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1945,Berg en Dal,2004-2009,69,52,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1948,Meierijstad,<=2009,86,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1948,Meierijstad,<2004,87,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1948,Meierijstad,2004-2009,65,47,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1949,Waadhoeke,<=2009,78,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1949,Waadhoeke,<2004,81,71,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1949,Waadhoeke,2004-2009,52,39,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1950,Westerwolde,<=2009,80,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1950,Westerwolde,<2004,82,70,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1950,Westerwolde,2004-2009,58,40,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1952,Midden-Groningen,<=2009,80,71,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1952,Midden-Groningen,<2004,82,74,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1952,Midden-Groningen,2004-2009,56,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1954,Beekdaelen,<=2009,82,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1954,Beekdaelen,<2004,84,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1954,Beekdaelen,2004-2009,57,43,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1955,Montferland,<=2009,87,76,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1955,Montferland,<2004,88,78,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1955,Montferland,2004-2009,67,50,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1959,Altena,<=2009,73,62,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1959,Altena,<2004,76,65,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1959,Altena,2004-2009,46,33,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1960,West Betuwe,<=2009,78,67,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1960,West Betuwe,<2004,81,69,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1960,West Betuwe,2004-2009,53,40,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1961,Vijfheerenlanden,<=2009,78,67,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1961,Vijfheerenlanden,<2004,80,69,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1961,Vijfheerenlanden,2004-2009,50,37,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1963,Hoeksche Waard,<=2009,78,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1963,Hoeksche Waard,<2004,80,70,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1963,Hoeksche Waard,2004-2009,50,37,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1966,Het Hogeland,<=2009,81,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1966,Het Hogeland,<2004,82,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1966,Het Hogeland,2004-2009,58,47,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1969,Westerkwartier,<=2009,82,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1969,Westerkwartier,<2004,84,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1969,Westerkwartier,2004-2009,58,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1970,Noardeast-Fryslân,<=2009,74,64,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1970,Noardeast-Fryslân,<2004,77,68,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1970,Noardeast-Fryslân,2004-2009,41,30,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1978,Molenlanden,<=2009,75,63,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1978,Molenlanden,<2004,78,66,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1978,Molenlanden,2004-2009,48,35,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1979,Eemsdelta,<=2009,80,72,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1979,Eemsdelta,<2004,82,74,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1979,Eemsdelta,2004-2009,55,44,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR01,Groningen,<=2009,80,70,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR01,Groningen,<2004,82,72,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR01,Groningen,2004-2009,57,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR02,Fryslân,<=2009,77,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR02,Fryslân,<2004,80,70,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR02,Fryslân,2004-2009,49,36,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR03,Drenthe,<=2009,82,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR03,Drenthe,<2004,84,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR03,Drenthe,2004-2009,58,46,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR04,IJsselland,<=2009,81,70,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR04,IJsselland,<2004,83,73,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR04,IJsselland,2004-2009,55,41,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR05,Twente,<=2009,80,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR05,Twente,<2004,83,71,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR05,Twente,2004-2009,54,38,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR06,Noord- en Oost-Gelderland,<=2009,82,72,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR06,Noord- en Oost-Gelderland,<2004,84,74,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR06,Noord- en Oost-Gelderland,2004-2009,57,43,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR07,Gelderland-Midden,<=2009,79,69,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR07,Gelderland-Midden,<2004,81,71,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR07,Gelderland-Midden,2004-2009,53,41,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR08,Gelderland-Zuid,<=2009,81,70,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR08,Gelderland-Zuid,<2004,83,72,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR08,Gelderland-Zuid,2004-2009,57,43,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR09,Utrecht,<=2009,81,70,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR09,Utrecht,<2004,83,72,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR09,Utrecht,2004-2009,56,43,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR10,Noord-Holland-Noord,<=2009,78,67,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR10,Noord-Holland-Noord,<2004,81,70,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR10,Noord-Holland-Noord,2004-2009,52,37,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR11,Zaanstreek-Waterland,<=2009,76,65,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR11,Zaanstreek-Waterland,<2004,79,67,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR11,Zaanstreek-Waterland,2004-2009,46,33,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR12,Kennemerland,<=2009,79,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR12,Kennemerland,<2004,81,70,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR12,Kennemerland,2004-2009,52,38,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR13,Amsterdam-Amstelland,<=2009,74,61,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR13,Amsterdam-Amstelland,<2004,76,63,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR13,Amsterdam-Amstelland,2004-2009,43,29,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR14,Gooi en Vechtstreek,<=2009,81,71,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR14,Gooi en Vechtstreek,<2004,84,73,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR14,Gooi en Vechtstreek,2004-2009,57,41,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR15,Haaglanden,<=2009,75,63,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR15,Haaglanden,<2004,77,66,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR15,Haaglanden,2004-2009,47,35,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR16,Hollands-Midden,<=2009,81,70,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR16,Hollands-Midden,<2004,84,72,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR16,Hollands-Midden,2004-2009,56,41,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR17,Rotterdam-Rijnmond,<=2009,71,61,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR17,Rotterdam-Rijnmond,<2004,74,63,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR17,Rotterdam-Rijnmond,2004-2009,41,30,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR18,Zuid-Holland-Zuid,<=2009,76,65,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR18,Zuid-Holland-Zuid,<2004,78,67,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR18,Zuid-Holland-Zuid,2004-2009,47,33,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR19,Zeeland,<=2009,77,69,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR19,Zeeland,<2004,79,71,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR19,Zeeland,2004-2009,51,38,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR20,Midden- en West-Brabant,<=2009,81,70,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR20,Midden- en West-Brabant,<2004,83,72,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR20,Midden- en West-Brabant,2004-2009,58,44,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR21,Brabant-Noord,<=2009,84,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR21,Brabant-Noord,<2004,86,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR21,Brabant-Noord,2004-2009,64,48,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR22,Brabant-Zuidoost,<=2009,82,71,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR22,Brabant-Zuidoost,<2004,84,73,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR22,Brabant-Zuidoost,2004-2009,59,44,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR23,Limburg-Noord,<=2009,82,71,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR23,Limburg-Noord,<2004,84,73,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR23,Limburg-Noord,2004-2009,56,43,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR24,Limburg-Zuid,<=2009,78,69,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR24,Limburg-Zuid,<2004,80,71,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR24,Limburg-Zuid,2004-2009,51,39,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR25,Flevoland,<=2009,70,60,12+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR25,Flevoland,<2004,73,63,18+
1,2021-09-08T10:30:00Z,2021-08-30,Veiligheidsregio,VR25,Flevoland,2004-2009,39,27,12-17
