Version,Date_of_report,Date_of_statistics,Region_level,Region_code,Region_name,Birth_year,Vaccination_coverage_partly,Vaccination_coverage_completed,Age_group
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0308,Baarn,2005-2010,67,65,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0310,De Bilt,<=2010,86,85,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0310,De Bilt,<2005,88,87,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0310,De Bilt,2005-2010,69,67,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0312,Bunnik,<=2010,91,90,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0312,Bunnik,<2005,92,91,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0312,Bunnik,2005-2010,77,75,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0313,Bunschoten,<=2010,81,80,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0313,Bunschoten,<2005,83,82,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0313,Bunschoten,2005-2010,55,53,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0317,Eemnes,<=2010,87,86,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0317,Eemnes,<2005,89,88,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0317,Eemnes,2005-2010,68,67,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0321,Houten,<=2010,89,89,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0321,Houten,<2005,91,90,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0321,Houten,2005-2010,74,72,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0327,Leusden,<=2010,88,87,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0327,Leusden,<2005,90,89,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0327,Leusden,2005-2010,69,67,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0331,Lopik,<=2010,84,83,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0331,Lopik,<2005,86,85,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0331,Lopik,2005-2010,64,63,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0335,Montfoort,<=2010,85,85,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0335,Montfoort,<2005,88,87,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0335,Montfoort,2005-2010,62,61,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0339,Renswoude,<=2010,70,69,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0339,Renswoude,<2005,73,72,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0339,Renswoude,2005-2010,48,45,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0340,Rhenen,<=2010,76,74,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0340,Rhenen,<2005,78,77,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0340,Rhenen,2005-2010,48,46,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0342,Soest,<=2010,84,83,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0342,Soest,<2005,86,85,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0342,Soest,2005-2010,62,61,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0344,Utrecht,<=2010,82,81,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0344,Utrecht,<2005,84,83,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0344,Utrecht,2005-2010,57,55,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0345,Veenendaal,<=2010,78,77,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0345,Veenendaal,<2005,81,80,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0345,Veenendaal,2005-2010,49,48,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0351,Woudenberg,<=2010,79,78,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0351,Woudenberg,<2005,81,81,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0351,Woudenberg,2005-2010,52,51,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0352,Wijk bij Duurstede,<=2010,88,87,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0352,Wijk bij Duurstede,<2005,90,89,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0352,Wijk bij Duurstede,2005-2010,68,66,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0353,IJsselstein,<=2010,86,85,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0353,IJsselstein,<2005,88,87,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0353,IJsselstein,2005-2010,66,64,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0355,Zeist,<=2010,84,83,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0355,Zeist,<2005,86,85,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0355,Zeist,2005-2010,64,62,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0356,Nieuwegein,<=2010,84,83,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0356,Nieuwegein,<2005,86,85,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0356,Nieuwegein,2005-2010,60,58,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0358,Aalsmeer,<=2010,84,83,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0358,Aalsmeer,<2005,86,85,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0358,Aalsmeer,2005-2010,67,65,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0361,Alkmaar,<=2010,81,79,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0361,Alkmaar,<2005,82,81,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0361,Alkmaar,2005-2010,55,52,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0362,Amstelveen,<=2010,81,80,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0362,Amstelveen,<2005,83,82,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0362,Amstelveen,2005-2010,65,62,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0363,Amsterdam,<=2010,74,72,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0363,Amsterdam,<2005,76,74,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0363,Amsterdam,2005-2010,45,42,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0373,Bergen (NH.),<=2010,84,81,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0373,Bergen (NH.),<2005,85,83,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0373,Bergen (NH.),2005-2010,61,57,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0375,Beverwijk,<=2010,77,76,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0375,Beverwijk,<2005,79,78,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0375,Beverwijk,2005-2010,53,52,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0376,Blaricum,<=2010,85,85,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0376,Blaricum,<2005,87,87,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0376,Blaricum,2005-2010,65,63,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0377,Bloemendaal,<=2010,89,88,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0377,Bloemendaal,<2005,91,90,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0377,Bloemendaal,2005-2010,74,71,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0383,Castricum,<=2010,87,85,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0383,Castricum,<2005,88,87,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0383,Castricum,2005-2010,65,61,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0384,Diemen,<=2010,77,75,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0384,Diemen,<2005,78,77,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0384,Diemen,2005-2010,52,49,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0385,Edam-Volendam,<=2010,79,77,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0385,Edam-Volendam,<2005,81,80,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0385,Edam-Volendam,2005-2010,49,48,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0388,Enkhuizen,<=2010,79,78,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0388,Enkhuizen,<2005,81,80,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0388,Enkhuizen,2005-2010,55,54,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0392,Haarlem,<=2010,81,80,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0392,Haarlem,<2005,83,82,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0392,Haarlem,2005-2010,59,57,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0394,Haarlemmermeer,<=2010,82,81,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0394,Haarlemmermeer,<2005,84,83,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0394,Haarlemmermeer,2005-2010,61,59,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0396,Heemskerk,<=2010,83,81,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0396,Heemskerk,<2005,85,83,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0396,Heemskerk,2005-2010,58,55,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0397,Heemstede,<=2010,89,88,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0397,Heemstede,<2005,91,90,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0397,Heemstede,2005-2010,73,71,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0399,Heiloo,<=2010,86,83,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0399,Heiloo,<2005,88,85,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0399,Heiloo,2005-2010,67,62,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0400,Den Helder,<=2010,80,77,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0400,Den Helder,<2005,81,79,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0400,Den Helder,2005-2010,54,45,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0402,Hilversum,<=2010,82,81,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0402,Hilversum,<2005,84,83,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0402,Hilversum,2005-2010,65,63,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0405,Hoorn,<=2010,79,78,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0405,Hoorn,<2005,81,80,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0405,Hoorn,2005-2010,55,54,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0406,Huizen,<=2010,83,82,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0406,Huizen,<2005,85,84,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0406,Huizen,2005-2010,57,55,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0415,Landsmeer,<=2010,84,83,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0415,Landsmeer,<2005,86,85,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0415,Landsmeer,2005-2010,58,56,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0417,Laren,<=2010,87,86,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0417,Laren,<2005,89,88,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0417,Laren,2005-2010,72,69,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0420,Medemblik,<=2010,81,80,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0420,Medemblik,<2005,83,82,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0420,Medemblik,2005-2010,62,60,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0431,Oostzaan,<=2010,84,83,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0431,Oostzaan,<2005,87,85,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0431,Oostzaan,2005-2010,58,57,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0432,Opmeer,<=2010,81,80,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0432,Opmeer,<2005,83,82,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0432,Opmeer,2005-2010,61,59,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0437,Ouder-Amstel,<=2010,83,81,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0437,Ouder-Amstel,<2005,84,83,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0437,Ouder-Amstel,2005-2010,70,67,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0439,Purmerend,<=2010,82,80,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0439,Purmerend,<2005,84,82,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0439,Purmerend,2005-2010,55,54,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0441,Schagen,<=2010,83,82,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0441,Schagen,<2005,85,84,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0441,Schagen,2005-2010,62,56,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0448,Texel,<=2010,85,84,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0448,Texel,<2005,86,85,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0448,Texel,2005-2010,68,63,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0450,Uitgeest,<=2010,87,86,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0450,Uitgeest,<2005,88,87,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0450,Uitgeest,2005-2010,70,67,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0451,Uithoorn,<=2010,83,82,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0451,Uithoorn,<2005,85,84,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0451,Uithoorn,2005-2010,61,58,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0453,Velsen,<=2010,82,80,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0453,Velsen,<2005,83,82,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0453,Velsen,2005-2010,60,58,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0473,Zandvoort,<=2010,82,81,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0473,Zandvoort,<2005,83,82,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0473,Zandvoort,2005-2010,61,58,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0479,Zaanstad,<=2010,77,76,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0479,Zaanstad,<2005,79,78,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0479,Zaanstad,2005-2010,51,49,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0482,Alblasserdam,<=2010,72,71,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0482,Alblasserdam,<2005,75,74,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0482,Alblasserdam,2005-2010,41,40,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0484,Alphen aan den Rijn,<=2010,83,83,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0484,Alphen aan den Rijn,<2005,85,85,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0484,Alphen aan den Rijn,2005-2010,59,58,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0489,Barendrecht,<=2010,82,81,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0489,Barendrecht,<2005,85,84,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0489,Barendrecht,2005-2010,58,56,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0498,Drechterland,<=2010,83,82,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0498,Drechterland,<2005,85,84,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0498,Drechterland,2005-2010,62,61,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0501,Brielle,<=2010,84,83,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0501,Brielle,<2005,85,85,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0501,Brielle,2005-2010,65,63,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0502,Capelle aan den IJssel,<=2010,76,75,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0502,Capelle aan den IJssel,<2005,78,77,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0502,Capelle aan den IJssel,2005-2010,47,45,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0503,Delft,<=2010,81,80,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0503,Delft,<2005,82,81,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0503,Delft,2005-2010,58,56,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0505,Dordrecht,<=2010,78,77,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0505,Dordrecht,<2005,80,79,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0505,Dordrecht,2005-2010,52,50,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0512,Gorinchem,<=2010,80,78,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0512,Gorinchem,<2005,81,80,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0512,Gorinchem,2005-2010,56,55,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0513,Gouda,<=2010,80,79,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0513,Gouda,<2005,82,81,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0513,Gouda,2005-2010,53,51,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0518,'s-Gravenhage,<=2010,72,71,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0518,'s-Gravenhage,<2005,74,73,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0518,'s-Gravenhage,2005-2010,49,47,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0523,Hardinxveld-Giessendam,<=2010,73,72,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0523,Hardinxveld-Giessendam,<2005,76,75,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0523,Hardinxveld-Giessendam,2005-2010,45,44,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0530,Hellevoetsluis,<=2010,81,80,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0530,Hellevoetsluis,<2005,83,82,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0530,Hellevoetsluis,2005-2010,59,57,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0531,Hendrik-Ido-Ambacht,<=2010,80,79,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0531,Hendrik-Ido-Ambacht,<2005,83,82,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0531,Hendrik-Ido-Ambacht,2005-2010,54,52,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0532,Stede Broec,<=2010,82,81,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0532,Stede Broec,<2005,84,83,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0532,Stede Broec,2005-2010,59,57,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0534,Hillegom,<=2010,85,84,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0534,Hillegom,<2005,87,86,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0534,Hillegom,2005-2010,63,60,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0537,Katwijk,<=2010,82,81,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0537,Katwijk,<2005,84,83,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0537,Katwijk,2005-2010,56,54,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0542,Krimpen aan den IJssel,<=2010,76,75,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0542,Krimpen aan den IJssel,<2005,79,78,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0542,Krimpen aan den IJssel,2005-2010,47,46,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0546,Leiden,<=2010,85,84,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0546,Leiden,<2005,86,85,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0546,Leiden,2005-2010,63,61,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0547,Leiderdorp,<=2010,88,87,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0547,Leiderdorp,<2005,90,89,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0547,Leiderdorp,2005-2010,68,67,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0553,Lisse,<=2010,86,85,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0553,Lisse,<2005,87,87,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0553,Lisse,2005-2010,64,62,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0556,Maassluis,<=2010,78,77,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0556,Maassluis,<2005,80,79,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0556,Maassluis,2005-2010,48,47,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0569,Nieuwkoop,<=2010,86,85,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0569,Nieuwkoop,<2005,88,87,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0569,Nieuwkoop,2005-2010,66,64,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0575,Noordwijk,<=2010,85,84,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0575,Noordwijk,<2005,87,86,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0575,Noordwijk,2005-2010,64,62,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0579,Oegstgeest,<=2010,89,89,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0579,Oegstgeest,<2005,91,90,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0579,Oegstgeest,2005-2010,75,73,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0589,Oudewater,<=2010,87,86,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0589,Oudewater,<2005,89,88,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0589,Oudewater,2005-2010,63,62,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0590,Papendrecht,<=2010,83,82,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0590,Papendrecht,<2005,86,85,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0590,Papendrecht,2005-2010,58,56,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0597,Ridderkerk,<=2010,79,77,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0597,Ridderkerk,<2005,81,80,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0597,Ridderkerk,2005-2010,48,47,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0599,Rotterdam,<=2010,70,69,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0599,Rotterdam,<2005,72,71,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0599,Rotterdam,2005-2010,39,38,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0603,Rijswijk,<=2010,80,79,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0603,Rijswijk,<2005,82,81,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0603,Rijswijk,2005-2010,53,51,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0606,Schiedam,<=2010,73,72,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0606,Schiedam,<2005,75,74,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0606,Schiedam,2005-2010,44,43,12-17
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0610,Sliedrecht,<=2010,77,76,12+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0610,Sliedrecht,<2005,80,78,18+
4,2022-07-06T10:30:00Z,2022-06-27,Gemeente,GM0610,Sliedrecht,2005-2010,46,45,12-17
