"variant2","collection_date_num","prob","SE","df","asymp.LCL","asymp.UCL","collection_date","variant"
"C.37 (lambda)",18765.5,3.17764249895187e-05,3.55422423289704e-05,NA,-3.78850899050582e-05,0.000101437939884096,2021-05-18,"C.37 (lambda)"
"B.1.617.2 (delta)",18765.5,0.00559643419848806,0.000440958337399794,NA,0.00473217173850181,0.00646069665847432,2021-05-18,"B.1.617.2 (delta)"
"other",18765.5,0.125254906541584,0.00266788884857703,NA,0.120025940483617,0.130483872599551,2021-05-18,"other"
"B.1.1.7 (alpha)",18766.5,0.848239322796553,0.00293007422912073,NA,0.842496482835447,0.853982162757658,2021-05-19,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18766.5,0.00296207342023178,0.000488944660258234,NA,0.00200375949569247,0.00392038734477109,2021-05-19,"B.1.351 (beta)"
"P.1 (gamma)",18766.5,0.0154674093934922,0.001165150031468,NA,0.0131837572952292,0.0177510614917552,2021-05-19,"P.1 (gamma)"
"C.37 (lambda)",18766.5,3.49441490263393e-05,3.81099161157313e-05,NA,-3.97499140143366e-05,0.000109638212067015,2021-05-19,"C.37 (lambda)"
"B.1.617.2 (delta)",18766.5,0.00620462669479224,0.000479296543199042,NA,0.00526522273220757,0.00714403065737691,2021-05-19,"B.1.617.2 (delta)"
"other",18766.5,0.127091623545905,0.00268255666917253,NA,0.121833909087839,0.13234933800397,2021-05-19,"other"
"B.1.1.7 (alpha)",18767.5,0.845852853514042,0.00294438455627429,NA,0.840081965827108,0.851623741200975,2021-05-20,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18767.5,0.00281158019059554,0.000482271792591178,NA,0.00186634484635726,0.00375681553483382,2021-05-20,"B.1.351 (beta)"
"P.1 (gamma)",18767.5,0.0153911129595968,0.00115597217129512,NA,0.0131254491367278,0.0176567767824658,2021-05-20,"P.1 (gamma)"
"C.37 (lambda)",18767.5,3.84591271240306e-05,4.09264127468394e-05,NA,-4.17551678761956e-05,0.000118673422124257,2021-05-20,"C.37 (lambda)"
"B.1.617.2 (delta)",18767.5,0.00688910911417917,0.000521736621796927,NA,0.0058665241260416,0.00791169410231674,2021-05-20,"B.1.617.2 (delta)"
"other",18767.5,0.129016885094463,0.00269814982105837,NA,0.123728608620295,0.13430516156863,2021-05-20,"other"
"B.1.1.7 (alpha)",18768.5,0.843290780805128,0.00296071369670748,NA,0.837487888591047,0.849093673019209,2021-05-21,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18768.5,0.00266706312189798,0.000475551388104439,NA,0.00173499952841525,0.00359912671538071,2021-05-21,"B.1.351 (beta)"
"P.1 (gamma)",18768.5,0.0153091276811285,0.00114677214374333,NA,0.0130614955809177,0.0175567597813392,2021-05-21,"P.1 (gamma)"
"C.37 (lambda)",18768.5,4.23610065677284e-05,4.40158772902104e-05,NA,-4.39085276690184e-05,0.000128630540804475,2021-05-21,"C.37 (lambda)"
"B.1.617.2 (delta)",18768.5,0.00766010896833207,0.000568708996558617,NA,0.00654545981739326,0.00877475811927087,2021-05-21,"B.1.617.2 (delta)"
"other",18768.5,0.131030558416946,0.00271486417068819,NA,0.125709522419479,0.136351594414413,2021-05-21,"other"
"B.1.1.7 (alpha)",18769.5,0.840542037901178,0.00297948348265914,NA,0.834702357582634,0.846381718219722,2021-05-22,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18769.5,0.00252837152934582,0.000468723917279711,NA,0.00160968953278506,0.00344705352590659,2021-05-22,"B.1.351 (beta)"
"P.1 (gamma)",18769.5,0.0152213674647861,0.00113773908554577,NA,0.0129914398333129,0.0174512950962593,2021-05-22,"P.1 (gamma)"
"C.37 (lambda)",18769.5,4.66939556732644e-05,4.74043473775733e-05,NA,-4.6216857897405e-05,0.000139604769243934,2021-05-22,"C.37 (lambda)"
"B.1.617.2 (delta)",18769.5,0.00852927108395591,0.000620683806392628,NA,0.00731275317763913,0.0097457889902727,2021-05-22,"B.1.617.2 (delta)"
"other",18769.5,0.133132258065061,0.00273291834055316,NA,0.127775836544887,0.138488679585234,2021-05-22,"other"
"B.1.1.7 (alpha)",18770.5,0.837594277149069,0.00300116430031231,NA,0.83171210320877,0.843476451089369,2021-05-23,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18770.5,0.00239535048342897,0.000461738400689372,NA,0.00149035984779867,0.00330034111905926,2021-05-23,"B.1.351 (beta)"
"P.1 (gamma)",18770.5,0.0151277284913514,0.00112906486772757,NA,0.0129148020143959,0.0173406549683069,2021-05-23,"P.1 (gamma)"
"C.37 (lambda)",18770.5,5.1507141964907e-05,5.11197970895292e-05,NA,-4.86858192275657e-05,0.00015170010315738,2021-05-23,"C.37 (lambda)"
"B.1.617.2 (delta)",18770.5,0.0095098522544575,0.000678172752893133,NA,0.00818065808349058,0.0108390464254244,2021-05-23,"B.1.617.2 (delta)"
"other",18770.5,0.135321284479728,0.0027525545764773,NA,0.129926376644351,0.140716192315104,2021-05-23,"other"
"B.1.1.7 (alpha)",18771.5,0.834433722698414,0.00302627770841908,NA,0.828502327382696,0.840365118014132,2021-05-24,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18771.5,0.0022678415477415,0.000454552161553494,NA,0.00137693568200182,0.00315874741348118,2021-05-24,"B.1.351 (beta)"
"P.1 (gamma)",18771.5,0.0150280869581001,0.00112094096870763,NA,0.0128310830306377,0.0172250908855625,2021-05-24,"P.1 (gamma)"
"C.37 (lambda)",18771.5,5.68552473067931e-05,5.51921567531865e-05,NA,-5.13193921585415e-05,0.000165029886772128,2021-05-24,"C.37 (lambda)"
"B.1.617.2 (delta)",18771.5,0.0106169404778845,0.000741730474654307,NA,0.00916317546132629,0.0120707054944428,2021-05-24,"B.1.617.2 (delta)"
"other",18771.5,0.137596553070553,0.00277403914221376,NA,0.13215953626011,0.143033569880997,2021-05-24,"other"
"B.1.1.7 (alpha)",18772.5,0.831045007435088,0.0030553982945943,NA,0.825056536819258,0.837033478050918,2021-05-25,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18772.5,0.00214568347786724,0.000447130406737173,NA,0.00126932398426964,0.00302204297146485,2021-05-25,"B.1.351 (beta)"
"P.1 (gamma)",18772.5,0.0149222966237654,0.00111355484057363,NA,0.0127397692414309,0.0171048240061,2021-05-25,"P.1 (gamma)"
"C.37 (lambda)",18772.5,6.27990183585308e-05,5.96533009617271e-05,NA,-5.41193030853828e-05,0.000179717339802444,2021-05-25,"C.37 (lambda)"
"B.1.617.2 (delta)",18772.5,0.0118677010172205,0.000811955239203841,NA,0.0102762979913224,0.0134591040431187,2021-05-25,"B.1.617.2 (delta)"
"other",18772.5,0.139956512427701,0.00279766208474374,NA,0.13447319550069,0.145439829354712,2021-05-25,"other"
"B.1.1.7 (alpha)",18773.5,0.827410993562371,0.00308915436462008,NA,0.821356362265031,0.833465624859711,2021-05-26,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18773.5,0.00202871288342936,0.000439445685208238,NA,0.00116741516725969,0.00289001059959903,2021-05-26,"B.1.351 (beta)"
"P.1 (gamma)",18773.5,0.0148101861566416,0.00110708578406578,NA,0.0126403378920764,0.0169800344212068,2021-05-26,"P.1 (gamma)"
"C.37 (lambda)",18773.5,6.9405848872744e-05,6.45369954170877e-05,NA,-5.70843378151744e-05,0.000195896035560662,2021-05-26,"C.37 (lambda)"
"B.1.617.2 (delta)",18773.5,0.0132816513965534,0.000889488689956009,NA,0.0115382855995839,0.0150250171935229,2021-05-26,"B.1.617.2 (delta)"
"other",18773.5,0.142399050152132,0.00282373619380206,NA,0.136864628910438,0.147933471393826,2021-05-26,"other"
"B.1.1.7 (alpha)",18774.5,0.823512576623851,0.00312822697180352,NA,0.817381364423649,0.829643788824052,2021-05-27,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18774.5,0.00191676485592512,0.000431477266122799,NA,0.00107108495417663,0.00276244475767361,2021-05-27,"B.1.351 (beta)"
"P.1 (gamma)",18774.5,0.0146915562941896,0.00110170038989131,NA,0.0125322632082489,0.0168508493801303,2021-05-27,"P.1 (gamma)"
"C.37 (lambda)",18774.5,7.67503878682522e-05,6.98787912334673e-05,NA,-6.02095262325369e-05,0.000213710301969041,2021-05-27,"C.37 (lambda)"
"B.1.617.2 (delta)",18774.5,0.0148809671697368,0.000975014323513594,NA,0.0129699742112394,0.0167919601282341,2021-05-27,"B.1.617.2 (delta)"
"other",18774.5,0.144921384668429,0.002852594963218,NA,0.139330401278042,0.150512368058817,2021-05-27,"other"
"B.1.1.7 (alpha)",18775.5,0.819328473340176,0.00317334670978244,NA,0.813108828078544,0.825548118601808,2021-05-28,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18775.5,0.00180967356552237,0.000423210471774934,NA,0.000980196282963299,0.00263915084808145,2021-05-28,"B.1.351 (beta)"
"P.1 (gamma)",18775.5,0.0145661768333031,0.00109754765166553,NA,0.0124150229647221,0.016717330701884,2021-05-28,"P.1 (gamma)"
"C.37 (lambda)",18775.5,8.49151644382927e-05,7.5715853122571e-05,NA,-6.3485180740671e-05,0.000233315509617256,2021-05-28,"C.37 (lambda)"
"B.1.617.2 (delta)",18775.5,0.016690819807646,0.00106925430147955,NA,0.0145951198864316,0.0187865197288605,2021-05-28,"B.1.617.2 (delta)"
"other",18775.5,0.147519941288915,0.00288458935210707,NA,0.141866250048597,0.153173632529232,2021-05-28,"other"
"B.1.1.7 (alpha)",18776.5,0.814834994450372,0.00322528762325594,NA,0.808513546869008,0.821156442031737,2021-05-29,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18776.5,0.00170727283058587,0.00041463599417746,NA,0.000894601215304093,0.00251994444586766,2021-05-29,"B.1.351 (beta)"
"P.1 (gamma)",18776.5,0.0144337834850255,0.00109475390394218,NA,0.0122881052613642,0.0165794617086868,2021-05-29,"P.1 (gamma)"
"C.37 (lambda)",18776.5,9.39912157026853e-05,8.20867054315444e-05,NA,-6.68957705526901e-05,0.000254878201958061,2021-05-29,"C.37 (lambda)"
"B.1.617.2 (delta)",18776.5,0.0187397472702524,0.00117296412144192,NA,0.0164407798370685,0.0210387147034362,2021-05-29,"B.1.617.2 (delta)"
"other",18776.5,0.150190210748061,0.00292008314327849,NA,0.144466952955373,0.15591346854075,2021-05-29,"other"
"B.1.1.7 (alpha)",18777.5,0.810005804875115,0.00328485754866979,NA,0.803567602385377,0.816444007364852,2021-05-30,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18777.5,0.00160939666432846,0.000405749218345733,NA,0.000814142809615548,0.00240465051904138,2021-05-30,"B.1.351 (beta)"
"P.1 (gamma)",18777.5,0.0142940746469474,0.00109341778054246,NA,0.0121510151770284,0.0164371341168663,2021-05-30,"P.1 (gamma)"
"C.37 (lambda)",18777.5,0.000104078698974038,8.90308773696481e-05,NA,-7.04186141824742e-05,0.000278576012130551,2021-05-30,"C.37 (lambda)"
"B.1.617.2 (delta)",18777.5,0.0210600566653994,0.00128692458606353,NA,0.0185377308258958,0.0235823825049031,2021-05-30,"B.1.617.2 (delta)"
"other",18777.5,0.152926588449236,0.00295944670660015,NA,0.147126179490134,0.158726997408338,2021-05-30,"other"
"B.1.1.7 (alpha)",18778.5,0.804811675034032,0.00335288419271541,NA,0.798240142771977,0.811383207296088,2021-05-31,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18778.5,0.00151587980363725,0.000396549570578114,NA,0.000738656927219322,0.00229310268005518,2021-05-31,"B.1.351 (beta)"
"P.1 (gamma)",18778.5,0.0141467081718637,0.00109360541603179,NA,0.0120032809431434,0.0162901354005839,2021-05-31,"P.1 (gamma)"
"C.37 (lambda)",18778.5,0.000115287462347913,9.65884260296439e-05,NA,-7.40223739935997e-05,0.000304597298689426,2021-05-31,"C.37 (lambda)"
"B.1.617.2 (delta)",18778.5,0.0236882567302902,0.00141193042131218,NA,0.0209209239558419,0.0264555895047386,2021-05-31,"B.1.617.2 (delta)"
"other",18778.5,0.155722192797829,0.00300304899787025,NA,0.149836324918194,0.161608060677463,2021-05-31,"other"
"B.1.1.7 (alpha)",18779.5,0.799220229143748,0.0034301963003837,NA,0.792497167935093,0.805943290352402,2021-06-01,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18779.5,0.00142655822579414,0.00038703990619016,NA,0.000667973949081667,0.00218514250250662,2021-06-01,"B.1.351 (beta)"
"P.1 (gamma)",18779.5,0.0139912982437741,0.00109534611992498,NA,0.0118444592981155,0.0161381371894328,2021-06-01,"P.1 (gamma)"
"C.37 (lambda)",18779.5,0.000127737539402479,0.000104799313134244,NA,-7.76653399451749e-05,0.000333140418750132,2021-06-01,"C.37 (lambda)"
"B.1.617.2 (delta)",18779.5,0.0266655155635237,0.00154877481175329,NA,0.0236299727123244,0.0297010584147229,2021-06-01,"B.1.617.2 (delta)"
"other",18779.5,0.158568661283758,0.00305124765913594,NA,0.152588325763939,0.164548996803577,2021-06-01,"other"
"B.1.1.7 (alpha)",18780.5,0.793195698899464,0.00351759936186706,NA,0.786301330838163,0.800090066960764,2021-06-02,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18780.5,0.00134126965946679,0.000377225948214493,NA,0.000601920386932409,0.00208061893200116,2021-06-02,"B.1.351 (beta)"
"P.1 (gamma)",18780.5,0.0138274125132551,0.00109862873509488,NA,0.0116741397600883,0.0159806852664219,2021-06-02,"P.1 (gamma)"
"C.37 (lambda)",18780.5,0.000141559523272668,0.0001137026090498,NA,-8.1293495413177e-05,0.000364412541958513,2021-06-02,"C.37 (lambda)"
"B.1.617.2 (delta)",18780.5,0.0300381359208229,0.00169822905338469,NA,0.0267096681386894,0.0333666037029565,2021-06-02,"B.1.617.2 (delta)"
"other",18780.5,0.161455923483719,0.00310437713303394,NA,0.155371456108542,0.167540390858895,2021-06-02,"other"
"B.1.1.7 (alpha)",18781.5,0.786698694206401,0.00361584545921265,NA,0.779611767332682,0.793785621080121,2021-06-03,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18781.5,0.00125985409694668,0.000367115786428033,NA,0.000540320377391637,0.00197938781650172,2021-06-03,"B.1.351 (beta)"
"P.1 (gamma)",18781.5,0.013654569694879,0.00110339884950734,NA,0.0114919476892617,0.0158171917004963,2021-06-03,"P.1 (gamma)"
"C.37 (lambda)",18781.5,0.000156894762860656,0.000123335495854698,NA,-8.48383670299415e-05,0.000398627892751253,2021-06-03,"C.37 (lambda)"
"B.1.617.2 (delta)",18781.5,0.0338580362822248,0.00186101648892593,NA,0.0302105109892948,0.0375055615751548,2021-06-03,"B.1.617.2 (delta)"
"other",18781.5,0.164371950956688,0.00316273475887504,NA,0.15817310473664,0.170570797176736,2021-06-03,"other"
"B.1.1.7 (alpha)",18782.5,0.779686006678028,0.00372559705541803,NA,0.7723839706285,0.786988042727556,2021-06-04,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18782.5,0.00118215431509075,0.000356719444588873,NA,0.000482997051111423,0.00188131157907007,2021-06-04,"B.1.351 (beta)"
"P.1 (gamma)",18782.5,0.0134722378907205,0.00110955696962121,NA,0.0112975461914675,0.0156469295899735,2021-06-04,"P.1 (gamma)"
"C.37 (lambda)",18782.5,0.000173895309270545,0.000133732040622408,NA,-8.82146739284224e-05,0.000436005292469512,2021-06-04,"C.37 (lambda)"
"B.1.617.2 (delta)",18782.5,0.0381832206075358,0.00203777990970337,NA,0.034189245376098,0.0421771958389737,2021-06-04,"B.1.617.2 (delta)"
"other",18782.5,0.167302485199355,0.00322656487841126,NA,0.160978534243887,0.173626436154822,2021-06-04,"other"
"B.1.1.7 (alpha)",18783.5,0.772110466533108,0.0038473847762752,NA,0.764569730936941,0.779651202129276,2021-06-05,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18783.5,0.00110801641268561,0.000346048522813196,NA,0.000429773771068458,0.00178625905430276,2021-06-05,"B.1.351 (beta)"
"P.1 (gamma)",18783.5,0.0132798339765873,0.00111695769490994,NA,0.0110906371223089,0.0154690308308656,2021-06-05,"P.1 (gamma)"
"C.37 (lambda)",18783.5,0.000192723523799641,0.000144921711259527,NA,-9.13178108469447e-05,0.000476764858446226,2021-06-05,"C.37 (lambda)"
"B.1.617.2 (delta)",18783.5,0.0430782130321884,0.0022290417134313,NA,0.0387093715538256,0.0474470545105512,2021-06-05,"B.1.617.2 (delta)"
"other",18783.5,0.170230746521631,0.0032960410416552,NA,0.163770624788421,0.176690868254841,2021-06-05,"other"
"B.1.1.7 (alpha)",18784.5,0.763920879331485,0.00398155952995749,NA,0.756117166050466,0.771724592612504,2021-06-06,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18784.5,0.00103729037186796,0.000335115921437462,NA,0.000380475235204578,0.00169410550853134,2021-06-06,"B.1.351 (beta)"
"P.1 (gamma)",18784.5,0.0130767244710072,0.0011254098687408,NA,0.0108709616604293,0.0152824872815851,2021-06-06,"P.1 (gamma)"
"C.37 (lambda)",18784.5,0.000213551240357801,0.000156927611133893,NA,-9.40212256445358e-05,0.000521123706360138,2021-06-06,"C.37 (lambda)"
"B.1.617.2 (delta)",18784.5,0.0486144255658665,0.0024351563385423,NA,0.0438416068455991,0.0533872442861338,2021-06-06,"B.1.617.2 (delta)"
"other",18784.5,0.173137129019416,0.00337124646740398,NA,0.166529607360296,0.179744650678535,2021-06-06,"other"
"B.1.1.7 (alpha)",18785.5,0.755062075631185,0.00412823966464095,NA,0.746970874568939,0.763153276693431,2021-06-07,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18785.5,0.000969830650624193,0.000323935652310053,NA,0.000334928438788001,0.00160473286246039,2021-06-07,"B.1.351 (beta)"
"P.1 (gamma)",18785.5,0.0128622283992399,0.00113467763372699,NA,0.0106383011030719,0.0150861556954079,2021-06-07,"P.1 (gamma)"
"C.37 (lambda)",18785.5,0.000236558355830556,0.000169764416500859,NA,-9.61737863675855e-05,0.000569290498028697,2021-06-07,"C.37 (lambda)"
"B.1.617.2 (delta)",18785.5,0.0548704170734956,0.00265625490271126,NA,0.0496642531304235,0.0600765810165676,2021-06-07,"B.1.617.2 (delta)"
"other",18785.5,0.175998889889625,0.00345215298353431,NA,0.169232794372775,0.182764985406474,2021-06-07,"other"
"B.1.1.7 (alpha)",18786.5,0.745475113930091,0.00428725431026073,NA,0.737072249889416,0.753877977970767,2021-06-08,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18786.5,0.000905496812032427,0.000312522743027381,NA,0.000292963491349094,0.00151803013271576,2021-06-08,"B.1.351 (beta)"
"P.1 (gamma)",18786.5,0.0126356227613807,0.00114448229888313,NA,0.0103924786746261,0.0148787668481352,2021-06-08,"P.1 (gamma)"
"C.37 (lambda)",18786.5,0.000261930703081241,0.000183436013820258,NA,-9.75972774740556e-05,0.000621458683636537,2021-06-08,"C.37 (lambda)"
"B.1.617.2 (delta)",18786.5,0.0619319905264794,0.0028921826123147,NA,0.0562634167696296,0.0676005642833292,2021-06-08,"B.1.617.2 (delta)"
"other",18786.5,0.178789845266935,0.00353859875950318,NA,0.17185431914257,0.185725371391299,2021-06-08,"other"
"B.1.1.7 (alpha)",18787.5,0.735097684770835,0.00445808463124888,NA,0.726359999453556,0.743835370088115,2021-06-09,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18787.5,0.000844154193526174,0.000300893238922299,NA,0.000254414282046863,0.00143389410500548,2021-06-09,"B.1.351 (beta)"
"P.1 (gamma)",18787.5,0.0123961513074309,0.00115450493577194,NA,0.0101333632133441,0.0146589394015176,2021-06-09,"P.1 (gamma)"
"C.37 (lambda)",18787.5,0.000289857045270628,0.000197932854127331,NA,-9.80842201761607e-05,0.000677798310717417,2021-06-09,"C.37 (lambda)"
"B.1.617.2 (delta)",18787.5,0.0698920630418251,0.00314243043882203,NA,0.0637330125578115,0.0760511135258387,2021-06-09,"B.1.617.2 (delta)"
"other",18787.5,0.181480089641112,0.00363026526612591,NA,0.174364900465178,0.188595278817045,2021-06-09,"other"
"B.1.1.7 (alpha)",18788.5,0.723864770946655,0.00463980548136263,NA,0.714770919307913,0.732958622585398,2021-06-10,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18788.5,0.000785674615738294,0.000289064306332981,NA,0.000219118986109597,0.00135223024536699,2021-06-10,"B.1.351 (beta)"
"P.1 (gamma)",18788.5,0.0121430374010318,0.00116438965999926,NA,0.00986087560346241,0.0144251991986012,2021-06-10,"P.1 (gamma)"
"C.37 (lambda)",18788.5,0.00032052502029566,0.000213229070499364,NA,-9.73962783400456e-05,0.000738446318931365,2021-06-10,"C.37 (lambda)"
"B.1.617.2 (delta)",18788.5,0.0788502302763923,0.00340606382623031,NA,0.0721744678479362,0.0855259927048484,2021-06-10,"B.1.617.2 (delta)"
"other",18788.5,0.184035761739887,0.00372665408064111,NA,0.176731653958991,0.191339869520782,2021-06-10,"other"
"B.1.1.7 (alpha)",18789.5,0.711709624280944,0.00483103093267897,NA,0.702240977644694,0.721178270917193,2021-06-11,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18789.5,0.000729937125097367,0.000277054438489573,NA,0.000186920403900835,0.0012729538462939,2021-06-11,"B.1.351 (beta)"
"P.1 (gamma)",18789.5,0.0118755017999049,0.00117374761656371,NA,0.00957499874450029,0.0141760048553095,2021-06-11,"P.1 (gamma)"
"C.37 (lambda)",18789.5,0.000354115865015945,0.000229279444115551,NA,-9.52635878458994e-05,0.00080349531787779,2021-06-11,"C.37 (lambda)"
"B.1.617.2 (delta)",18789.5,0.0889119345235463,0.00368165282183832,NA,0.0816960275891629,0.0961278414579296,2021-06-11,"B.1.617.2 (delta)"
"other",18789.5,0.186418886405492,0.0038270644268246,NA,0.178917977962401,0.193919794848582,2021-06-11,"other"
"B.1.1.7 (alpha)",18790.5,0.69856512193935,0.00502986833915675,NA,0.688706761147625,0.708423482731076,2021-06-12,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18790.5,0.000676828757000729,0.00026488376188292,NA,0.000157666123620723,0.00119599139038074,2021-06-12,"B.1.351 (beta)"
"P.1 (gamma)",18790.5,0.0115927861709824,0.00118216176260495,NA,0.00927579169237631,0.0139097806495885,2021-06-12,"P.1 (gamma)"
"C.37 (lambda)",18790.5,0.000390797766513165,0.000246016355813365,NA,-9.13854304888213e-05,0.000872980963515152,2021-06-12,"C.37 (lambda)"
"B.1.617.2 (delta)",18790.5,0.100187136244648,0.00396720997695663,NA,0.0924115475707053,0.107962724918591,2021-06-12,"B.1.617.2 (delta)"
"other",18790.5,0.188587329121505,0.00393057272610444,NA,0.180883548139725,0.196291110103285,2021-06-12,"other"
"B.1.1.7 (alpha)",18791.5,0.684365562644091,0.00523388690751501,NA,0.674107332806206,0.694623792481976,2021-06-13,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18791.5,0.000626245296891971,0.000252574435854012,NA,0.000131208499202585,0.00112128209458136,2021-06-13,"B.1.351 (beta)"
"P.1 (gamma)",18791.5,0.0112941830613003,0.00118919261638753,NA,0.00896340836249983,0.0136249577601008,2021-06-13,"P.1 (gamma)"
"C.37 (lambda)",18791.5,0.00043071772911529,0.000263346923842744,NA,-8.54327570558992e-05,0.00094686821528648,2021-06-13,"C.37 (lambda)"
