"variant2","collection_date_num","prob","SE","df","asymp.LCL","asymp.UCL","collection_date","variant"
"B.1.351 (beta)",18703.5,0.026836844223794,0.00154557838197425,NA,0.0238075662598407,0.0298661221877472,2021-03-17,"B.1.351 (beta)"
"P.1 (gamma)",18703.5,0.00968674255517649,0.00104480268850132,NA,0.00763896691476329,0.0117345181955897,2021-03-17,"P.1 (gamma)"
"C.37 (lambda)",18703.5,0.001,3.29712210679089e-12,NA,0.001,0.001,2021-03-17,"C.37 (lambda)"
"B.1.617.2 (delta)",18703.5,0.001,7.36154615321201e-05,NA,0.001,0.001,2021-03-17,"B.1.617.2 (delta)"
"other",18703.5,0.0557970673332889,0.00197678777261904,NA,0.0519226344938764,0.0596715001727013,2021-03-17,"other"
"B.1.1.7 (alpha)",18704.5,0.911637395652803,0.00258110270011769,NA,0.906578527320173,0.916696263985433,2021-03-18,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18704.5,0.0264484731125211,0.00152567386354873,NA,0.0234582072878115,0.0294387389372307,2021-03-18,"B.1.351 (beta)"
"P.1 (gamma)",18704.5,0.0099916291828847,0.00106489445916565,NA,0.00790447439558376,0.0120787839701856,2021-03-18,"P.1 (gamma)"
"C.37 (lambda)",18704.5,0.001,4.3667111927269e-12,NA,0.001,0.001,2021-03-18,"C.37 (lambda)"
"B.1.617.2 (delta)",18704.5,0.001,7.45972154633456e-05,NA,0.001,0.001,2021-03-18,"B.1.617.2 (delta)"
"other",18704.5,0.0518211011747751,0.0018913604867741,NA,0.0481141027389157,0.0555280996106344,2021-03-18,"other"
"B.1.1.7 (alpha)",18705.5,0.915411253956021,0.00252341346610487,NA,0.910465454444352,0.920357053467689,2021-03-19,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18705.5,0.026046047563088,0.00150762878353463,NA,0.0230911494453042,0.0290009456808718,2021-03-19,"B.1.351 (beta)"
"P.1 (gamma)",18705.5,0.0102937073193206,0.00108415582037601,NA,0.00816880095775419,0.0124186136808871,2021-03-19,"P.1 (gamma)"
"C.37 (lambda)",18705.5,0.001,5.8040517871973e-12,NA,0.001,0.001,2021-03-19,"C.37 (lambda)"
"B.1.617.2 (delta)",18705.5,0.001,7.56271257756378e-05,NA,0.001,0.001,2021-03-19,"B.1.617.2 (delta)"
"other",18705.5,0.0481447719815215,0.00181021296131924,NA,0.0445968197729882,0.0516927241900548,2021-03-19,"other"
"B.1.1.7 (alpha)",18706.5,0.918921952804183,0.00247059039634516,NA,0.914079684606795,0.92376422100157,2021-03-20,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18706.5,0.0256308915173134,0.00149138627285683,NA,0.0227078281354766,0.0285539548991503,2021-03-20,"B.1.351 (beta)"
"P.1 (gamma)",18706.5,0.0105925843175335,0.00110238158721078,NA,0.0084319561093803,0.0127532125256867,2021-03-20,"P.1 (gamma)"
"C.37 (lambda)",18706.5,0.001,7.74065221787674e-12,NA,0.001,0.001,2021-03-20,"C.37 (lambda)"
"B.1.617.2 (delta)",18706.5,0.001,7.67063792812939e-05,NA,0.001,0.001,2021-03-20,"B.1.617.2 (delta)"
"other",18706.5,0.0447473694307768,0.00173306704617969,NA,0.0413506204374714,0.0481441184240822,2021-03-20,"other"
"B.1.1.7 (alpha)",18707.5,0.922188255310014,0.00242222545617386,NA,0.917440780653477,0.926935729966551,2021-03-21,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18707.5,0.0252042683445681,0.0014768457967423,NA,0.0223097037722338,0.0280988329169023,2021-03-21,"B.1.351 (beta)"
"P.1 (gamma)",18707.5,0.0108878854596952,0.00111938598810839,NA,0.00869392923820394,0.0130818416811864,2021-03-21,"P.1 (gamma)"
"C.37 (lambda)",18707.5,0.001,1.03562963133635e-11,NA,0.001,0.001,2021-03-21,"C.37 (lambda)"
"B.1.617.2 (delta)",18707.5,0.001,7.78363140315952e-05,NA,0.001,0.001,2021-03-21,"B.1.617.2 (delta)"
"other",18707.5,0.0416092276786619,0.00165967409914459,NA,0.0383563262182645,0.0448621291390592,2021-03-21,"other"
"B.1.1.7 (alpha)",18708.5,0.925227902043194,0.00237789769925353,NA,0.920567308193737,0.929888495892652,2021-03-22,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18708.5,0.0247673815074553,0.00146386840587367,NA,0.0218982521538368,0.0276365108610737,2021-03-22,"B.1.351 (beta)"
"P.1 (gamma)",18708.5,0.0111792541213163,0.00113500582975582,NA,0.00895468357275192,0.0134038246698807,2021-03-22,"P.1 (gamma)"
"C.37 (lambda)",18708.5,0.001,1.38970393495696e-11,NA,0.001,0.001,2021-03-22,"C.37 (lambda)"
"B.1.617.2 (delta)",18708.5,0.001,7.90184204655162e-05,NA,0.001,0.001,2021-03-22,"B.1.617.2 (delta)"
"other",18708.5,0.0387117441761411,0.0015898124113985,NA,0.0355957691076253,0.041827719244657,2021-03-22,"other"
"B.1.1.7 (alpha)",18709.5,0.928057606478535,0.00233717903995156,NA,0.923476819734808,0.932638393222262,2021-03-23,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18709.5,0.0243213757933038,0.00145228293009318,NA,0.0214749535549588,0.0271677980316487,2021-03-23,"B.1.351 (beta)"
"P.1 (gamma)",18709.5,0.011466351918077,0.00114910304083025,NA,0.00921415134352428,0.0137185524926298,2021-03-23,"P.1 (gamma)"
"C.37 (lambda)",18709.5,0.001,1.86999487236702e-11,NA,0.001,0.001,2021-03-23,"C.37 (lambda)"
"B.1.617.2 (delta)",18709.5,0.001,8.02543421187169e-05,NA,0.001,0.001,2021-03-23,"B.1.617.2 (delta)"
"other",18709.5,0.0360373827259955,0.00152328432629468,NA,0.0330518003082435,0.0390229651437474,2021-03-23,"other"
"B.1.1.7 (alpha)",18710.5,0.930693062977795,0.00229964077561654,NA,0.926185849880207,0.935200276075383,2021-03-24,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18710.5,0.0238673389776305,0.00144189277608481,NA,0.0210412810669358,0.0266933968883252,2021-03-24,"B.1.351 (beta)"
"P.1 (gamma)",18710.5,0.0117488588392459,0.00116156667406129,NA,0.00947222999244375,0.014025487686048,2021-03-24,"P.1 (gamma)"
"C.37 (lambda)",18710.5,0.001,2.52271052381009e-11,NA,0.001,0.001,2021-03-24,"C.37 (lambda)"
"B.1.617.2 (delta)",18710.5,0.001,8.15458761551272e-05,NA,0.001,0.001,2021-03-24,"B.1.617.2 (delta)"
"other",18710.5,0.0335696635741769,0.00145991327790811,NA,0.0307082861289252,0.0364310410194286,2021-03-24,"other"
"B.1.1.7 (alpha)",18711.5,0.933148964915489,0.00226486050968985,NA,0.92870991988649,0.937588009944488,2021-03-25,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18711.5,0.0234063038037593,0.0014324829784961,NA,0.0205986887574403,0.0262139188500784,2021-03-25,"B.1.351 (beta)"
"P.1 (gamma)",18711.5,0.0120264733694202,0.00117231443869032,NA,0.00972877929103085,0.0143241674478095,2021-03-25,"P.1 (gamma)"
"C.37 (lambda)",18711.5,0.001,3.41123043427184e-11,NA,0.001,0.001,2021-03-25,"C.37 (lambda)"
"B.1.617.2 (delta)",18711.5,0.001,8.28949739537603e-05,NA,0.001,0.001,2021-03-25,"B.1.617.2 (delta)"
"other",18711.5,0.0312931430378357,0.00139954091239532,NA,0.0285500932546505,0.0340361928210208,2021-03-25,"other"
"B.1.1.7 (alpha)",18712.5,0.935439030834757,0.00223242911272231,NA,0.931063550175783,0.939814511493732,2021-03-26,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18712.5,0.0229392501798683,0.0014238271745782,NA,0.0201486001974856,0.025729900162251,2021-03-26,"B.1.351 (beta)"
"P.1 (gamma)",18712.5,0.0122989125985398,0.00118129382386826,NA,0.00998361924859843,0.0146142059484812,2021-03-26,"P.1 (gamma)"
"C.37 (lambda)",18712.5,0.001,4.62251490327095e-11,NA,0.001,0.001,2021-03-26,"C.37 (lambda)"
"B.1.617.2 (delta)",18712.5,0.001,8.43037419595385e-05,NA,0.001,0.001,2021-03-26,"B.1.617.2 (delta)"
"other",18712.5,0.0291933848810355,0.00134202440155621,NA,0.0265630653876114,0.0318237043744596,2021-03-26,"other"
"B.1.1.7 (alpha)",18713.5,0.937576036786943,0.00220195738404055,NA,0.933260279618731,0.941891793955154,2021-03-27,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18713.5,0.0224671075105619,0.00141569421914304,NA,0.01969239782792,0.0252418171932038,2021-03-27,"B.1.351 (beta)"
"P.1 (gamma)",18713.5,0.0125659123187806,0.00118848285972088,NA,0.0102365287174845,0.0148952959200767,2021-03-27,"P.1 (gamma)"
"C.37 (lambda)",18713.5,0.001,6.27589187740326e-11,NA,0.001,0.001,2021-03-27,"C.37 (lambda)"
"B.1.617.2 (delta)",18713.5,0.001,8.57744429898897e-05,NA,0.001,0.001,2021-03-27,"B.1.617.2 (delta)"
"other",18713.5,0.0272569253668911,0.00128723401474455,NA,0.0247339930583169,0.0297798576754653,2021-03-27,"other"
"B.1.1.7 (alpha)",18714.5,0.939571853261585,0.00217308213080318,NA,0.935312690549763,0.943831015973406,2021-03-28,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18714.5,0.0219907570944647,0.00140785422004415,NA,0.0192314135276954,0.0247501006612339,2021-03-28,"B.1.351 (beta)"
"P.1 (gamma)",18714.5,0.0128272271059673,0.00119389054780676,NA,0.0104872446307833,0.0151672095811514,2021-03-28,"P.1 (gamma)"
"C.37 (lambda)",18714.5,0.001,8.53508780787044e-11,NA,0.001,0.001,2021-03-28,"C.37 (lambda)"
"B.1.617.2 (delta)",18714.5,0.001,8.7309498180032e-05,NA,0.001,0.001,2021-03-28,"B.1.617.2 (delta)"
"other",18714.5,0.0254712336480398,0.00123505098190436,NA,0.0230505782044364,0.0278918890916432,2021-03-28,"other"
"B.1.1.7 (alpha)",18715.5,0.941437485348193,0.00214547145088861,NA,0.937232438574593,0.945642532121794,2021-03-29,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18715.5,0.0215110345322101,0.00140008384441507,NA,0.0187669206218202,0.0242551484426,2021-03-29,"B.1.351 (beta)"
"P.1 (gamma)",18715.5,0.0130826303825141,0.00119755697708801,NA,0.0107354618379869,0.0154297989270412,2021-03-29,"P.1 (gamma)"
"C.37 (lambda)",18715.5,0.001,1.16246744654806e-10,NA,0.001,0.001,2021-03-29,"C.37 (lambda)"
"B.1.617.2 (delta)",18715.5,0.001,8.89114897494902e-05,NA,0.001,0.001,2021-03-29,"B.1.617.2 (delta)"
"other",18715.5,0.0238246689101524,0.00118536565592305,NA,0.0215013949160326,0.0261479429042723,2021-03-29,"other"
"B.1.1.7 (alpha)",18716.5,0.943183114984923,0.00211882907978483,NA,0.939030286299149,0.947335943670698,2021-03-30,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18716.5,0.021028732100564,0.00139217081371933,NA,0.0183001274453463,0.0237573367557817,2021-03-30,"B.1.351 (beta)"
"P.1 (gamma)",18716.5,0.0133319144585472,0.00119955312556612,NA,0.0109808335348952,0.0156829953821993,2021-03-30,"P.1 (gamma)"
"C.37 (lambda)",18716.5,0.001,1.58525116359135e-10,NA,0.001,0.001,2021-03-30,"C.37 (lambda)"
"B.1.617.2 (delta)",18716.5,0.001,9.05831647821355e-05,NA,0.001,0.001,2021-03-30,"B.1.617.2 (delta)"
"other",18716.5,0.0223064354580256,0.00113807596531972,NA,0.0200758475543283,0.0245370233617229,2021-03-30,"other"
"B.1.1.7 (alpha)",18717.5,0.944818144341219,0.00209289773008255,NA,0.940716140166932,0.948920148515507,2021-03-31,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18717.5,0.020544601058308,0.00138391756485701,NA,0.0178321724736159,0.0232570296430001,2021-03-31,"B.1.351 (beta)"
"P.1 (gamma)",18717.5,0.0135748905477523,0.00119998033153056,NA,0.011222972315796,0.0159268087797086,2021-03-31,"P.1 (gamma)"
"C.37 (lambda)",18717.5,0.001,2.16403072983236e-10,NA,0.001,0.001,2021-03-31,"C.37 (lambda)"
"B.1.617.2 (delta)",18717.5,0.001,9.23274402319331e-05,NA,0.001,0.001,2021-03-31,"B.1.617.2 (delta)"
"other",18717.5,0.020906536731651,0.00109308613710334,NA,0.0187641272709285,0.0230489461923736,2021-03-31,"other"
"B.1.1.7 (alpha)",18718.5,0.946351239551563,0.00206746140920174,NA,0.942299089650101,0.950403389453025,2021-04-01,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18718.5,0.0200593538580148,0.00137514410149627,NA,0.0173641209455294,0.0227545867705002,2021-04-01,"B.1.351 (beta)"
"P.1 (gamma)",18718.5,0.013811388754556,0.00119896940211093,NA,0.011461451907853,0.0161613256012589,2021-04-01,"P.1 (gamma)"
"C.37 (lambda)",18718.5,0.001,2.95651320927092e-10,NA,0.001,0.001,2021-04-01,"C.37 (lambda)"
"B.1.617.2 (delta)",18718.5,0.001,9.41474093989617e-05,NA,0.001,0.001,2021-04-01,"B.1.617.2 (delta)"
"other",18718.5,0.0196157290605307,0.00105030566310111,NA,0.0175571677880941,0.0216742903329674,2021-04-01,"other"
"B.1.1.7 (alpha)",18719.5,0.947790374166331,0.00204234674356397,NA,0.943787448105003,0.95179330022766,2021-04-02,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18719.5,0.0195736662450659,0.00136569009332244,NA,0.0168969628481108,0.022250369642021,2021-04-02,"B.1.351 (beta)"
"P.1 (gamma)",18719.5,0.0140412580294802,0.00119667931095814,NA,0.011695809678958,0.0163867063800023,2021-04-02,"P.1 (gamma)"
"C.37 (lambda)",18719.5,0.001,4.04156632648256e-10,NA,0.001,0.001,2021-04-02,"C.37 (lambda)"
"B.1.617.2 (delta)",18719.5,0.001,9.60463501658353e-05,NA,0.001,0.001,2021-04-02,"B.1.617.2 (delta)"
"other",18719.5,0.0184254758076248,0.00100964847999278,NA,0.0164466011497933,0.0204043504654562,2021-04-02,"other"
"B.1.1.7 (alpha)",18720.5,0.949142871814634,0.00201742336515055,NA,0.94518879467737,0.953096948951899,2021-04-03,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18720.5,0.0190881792313219,0.00135541630178325,NA,0.0164316120957683,0.0217447463668755,2021-04-03,"B.1.351 (beta)"
"P.1 (gamma)",18720.5,0.0142643660898346,0.00119329542227582,NA,0.0119255500392574,0.0166031821404117,2021-04-03,"P.1 (gamma)"
"C.37 (lambda)",18720.5,0.001,5.52681559319635e-10,NA,0.001,0.001,2021-04-03,"C.37 (lambda)"
"B.1.617.2 (delta)",18720.5,0.001,9.80277353461138e-05,NA,0.001,0.001,2021-04-03,"B.1.617.2 (delta)"
"other",18720.5,0.0173279024184131,0.000971032332700601,NA,0.015424714018496,0.0192310908183301,2021-04-03,"other"
"B.1.1.7 (alpha)",18721.5,0.950415447684326,0.00199260343070132,NA,0.946510016724681,0.954320878643972,2021-04-04,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18721.5,0.0186035009358837,0.00134420542107496,NA,0.0159689067227533,0.0212380951490141,2021-04-04,"B.1.351 (beta)"
"P.1 (gamma)",18721.5,0.01448059930333,0.00118902716655014,NA,0.012150148880252,0.016811049726408,2021-04-04,"P.1 (gamma)"
"C.37 (lambda)",18721.5,0.001,7.55887202852033e-10,NA,0.001,0.001,2021-04-04,"C.37 (lambda)"
"B.1.617.2 (delta)",18721.5,0.001,0.000100095245575703,NA,0.001,0.001,2021-04-04,"B.1.617.2 (delta)"
"other",18721.5,0.0163157527740537,0.000934378291882617,NA,0.0144844049740277,0.0181471005740796,2021-04-04,"other"
"B.1.1.7 (alpha)",18722.5,0.95161424851782,0.00196784034728992,NA,0.947757352309807,0.955471144725833,2021-04-05,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18722.5,0.0181202082894855,0.00133196242498257,NA,0.0155096099077591,0.020730806671212,2021-04-05,"B.1.351 (beta)"
"P.1 (gamma)",18722.5,0.0146898625326588,0.00118410508643069,NA,0.0123690592093439,0.0170106658559736,2021-04-05,"P.1 (gamma)"
"C.37 (lambda)",18722.5,0.001,1.03370509631516e-09,NA,0.001,0.001,2021-04-05,"C.37 (lambda)"
"B.1.617.2 (delta)",18722.5,0.001,0.000102252785279456,NA,0.001,0.001,2021-04-05,"B.1.617.2 (delta)"
"other",18722.5,0.0153823471487618,0.000899610398437129,NA,0.0136191431677073,0.0171455511298163,2021-04-05,"other"
"B.1.1.7 (alpha)",18723.5,0.95274489090054,0.00194312677370595,NA,0.948936432406681,0.956553349394399,2021-04-06,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18723.5,0.0176388486023764,0.00131861450619943,NA,0.0150544116607335,0.0202232855440194,2021-04-06,"B.1.351 (beta)"
"P.1 (gamma)",18723.5,0.0148920789395818,0.00117877717228511,NA,0.012581718136105,0.0172024397430585,2021-04-06,"P.1 (gamma)"
"C.37 (lambda)",18723.5,0.001,1.41316996739217e-09,NA,0.001,0.001,2021-04-06,"C.37 (lambda)"
"B.1.617.2 (delta)",18723.5,0.001,0.000104504502371513,NA,0.001,0.001,2021-04-06,"B.1.617.2 (delta)"
"other",18723.5,0.0145215419885176,0.000866655410685667,NA,0.012822928596567,0.0162201553804683,2021-04-06,"other"
"B.1.1.7 (alpha)",18724.5,0.953812497683569,0.00191849195817483,NA,0.950052322540916,0.957572672826221,2021-04-07,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18724.5,0.0171599409981703,0.00130411068706168,NA,0.0146039310196756,0.019715950976665,2021-04-07,"B.1.351 (beta)"
"P.1 (gamma)",18724.5,0.015087189747566,0.00117330441957669,NA,0.012787555342294,0.017386824152838,2021-04-07,"P.1 (gamma)"
"C.37 (lambda)",18724.5,0.001,1.93085747077451e-09,NA,0.001,0.001,2021-04-07,"C.37 (lambda)"
"B.1.617.2 (delta)",18724.5,0.001,0.000106854812505092,NA,0.001,0.001,2021-04-07,"B.1.617.2 (delta)"
"other",18724.5,0.013727691659237,0.000835442632922493,NA,0.0120902541875596,0.0153651291309144,2021-04-07,"other"
"B.1.1.7 (alpha)",18725.5,0.954821732434838,0.00189399846243271,NA,0.951109563661696,0.958533901207981,2021-04-08,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18725.5,0.0166839777181813,0.00128842117097183,NA,0.0141587186261576,0.019209236810205,2021-04-08,"B.1.351 (beta)"
"P.1 (gamma)",18725.5,0.0152751539625078,0.00116795556822613,NA,0.0129860031132415,0.017564304811774,2021-04-08,"P.1 (gamma)"
"C.37 (lambda)",18725.5,0.001,2.63611106757024e-09,NA,0.001,0.001,2021-04-08,"C.37 (lambda)"
"B.1.617.2 (delta)",18725.5,0.001,0.000109308428880521,NA,0.001,0.001,2021-04-08,"B.1.617.2 (delta)"
"other",18725.5,0.0129956122558861,0.000805903807066784,NA,0.0114160698190315,0.0145751546927408,2021-04-08,"other"
"B.1.1.7 (alpha)",18726.5,0.955776831855609,0.00186973831277678,NA,0.952112212102052,0.959441451609166,2021-04-09,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18726.5,0.0162114253023024,0.00127153649342513,NA,0.0137192595701608,0.018703591034444,2021-04-09,"B.1.351 (beta)"
"P.1 (gamma)",18726.5,0.0154559480515512,0.00116300103052365,NA,0.0131765079177419,0.0177353881853606,2021-04-09,"P.1 (gamma)"
"C.37 (lambda)",18726.5,0.001,3.59529129133403e-09,NA,0.001,0.001,2021-04-09,"C.37 (lambda)"
"B.1.617.2 (delta)",18726.5,0.001,0.000111870398857323,NA,0.001,0.001,2021-04-09,"B.1.617.2 (delta)"
"other",18726.5,0.01232054751808,0.000777973052074486,NA,0.0107957483550713,0.0138453466810887,2021-04-09,"other"
"B.1.1.7 (alpha)",18727.5,0.956681636132335,0.00184582861283924,NA,0.953063878529536,0.960299393735133,2021-04-10,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18727.5,0.01574272565361,0.00125346652135258,NA,0.0132859764159323,0.0181994748912878,2021-04-10,"B.1.351 (beta)"
"P.1 (gamma)",18727.5,0.0156295655804564,0.00115870608020648,NA,0.0133585433945841,0.0179005877663287,2021-04-10,"P.1 (gamma)"
"C.37 (lambda)",18727.5,0.001,4.89733972458193e-09,NA,0.001,0.001,2021-04-10,"C.37 (lambda)"
"B.1.617.2 (delta)",18727.5,0.001,0.000114546148904781,NA,0.001,0.001,2021-04-10,"B.1.617.2 (delta)"
"other",18727.5,0.0116981368609892,0.000751586838465926,NA,0.0102250537263417,0.0131712199956367,2021-04-10,"other"
"B.1.1.7 (alpha)",18728.5,0.957539617219615,0.00182240665253282,NA,0.953967765815465,0.961111468623766,2021-04-11,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18728.5,0.0152782969946553,0.00123423933997098,NA,0.0128592323400097,0.0176973616493009,2021-04-11,"B.1.351 (beta)"
"P.1 (gamma)",18728.5,0.0157960168103666,0.00115532345867076,NA,0.0135316244408777,0.0180604091798555,2021-04-11,"P.1 (gamma)"
"C.37 (lambda)",18728.5,0.001,6.66101984173631e-09,NA,0.001,0.001,2021-04-11,"C.37 (lambda)"
"B.1.617.2 (delta)",18728.5,0.001,0.000117341539776028,NA,0.001,0.001,2021-04-11,"B.1.617.2 (delta)"
"other",18728.5,0.0111243855015533,0.000726683987751677,NA,0.00970011105741808,0.0125486599456885,2021-04-11,"other"
"B.1.1.7 (alpha)",18729.5,0.958353905068776,0.00179962455446654,NA,0.954826705756328,0.961881104381225,2021-04-12,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18729.5,0.0148185347238952,0.00121390005774671,NA,0.0124393343298805,0.0171977351179098,2021-04-12,"B.1.351 (beta)"
"P.1 (gamma)",18729.5,0.0159553282551858,0.00115308564811458,NA,0.0136953219137912,0.0182153345965804,2021-04-12,"P.1 (gamma)"
"C.37 (lambda)",18729.5,0.001,9.04427757725062e-09,NA,0.001,0.001,2021-04-12,"C.37 (lambda)"
"B.1.617.2 (delta)",18729.5,0.001,0.000120262934214174,NA,0.001,0.001,2021-04-12,"B.1.617.2 (delta)"
"other",18729.5,0.0105956366378607,0.000703205688673637,NA,0.00921737881433673,0.0119738944613848,2021-04-12,"other"
"B.1.1.7 (alpha)",18730.5,0.959127311829773,0.00177764351415364,NA,0.95564319456468,0.962611429094865,2021-04-13,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18730.5,0.0143638121809815,0.00119250955251042,NA,0.0120265364068412,0.0167010879551219,2021-04-13,"B.1.351 (beta)"
"P.1 (gamma)",18730.5,0.0161075422010782,0.00115219715339394,NA,0.0138492772773365,0.0183658071248199,2021-04-13,"P.1 (gamma)"
"C.37 (lambda)",18730.5,0.001,1.22562552022602e-08,NA,0.001,0.001,2021-04-13,"C.37 (lambda)"
"B.1.617.2 (delta)",18730.5,0.001,0.000123317280009125,NA,0.001,0.001,2021-04-13,"B.1.617.2 (delta)"
"other",18730.5,0.0101085456230476,0.000681095524022098,NA,0.0087736229259329,0.0114434683201624,2021-04-13,"other"
"B.1.1.7 (alpha)",18731.5,0.959862354062292,0.00175662771364995,NA,0.956419427009293,0.963305281115291,2021-04-14,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18731.5,0.0139144813296952,0.00117014317517057,NA,0.0116210428496055,0.0162079198097849,2021-04-14,"B.1.351 (beta)"
"P.1 (gamma)",18731.5,0.0162527161898493,0.00115282720809448,NA,0.0139932163815863,0.0185122159981124,2021-04-14,"P.1 (gamma)"
"C.37 (lambda)",18731.5,0.001,1.65725905438918e-08,NA,0.001,0.001,2021-04-14,"C.37 (lambda)"
"B.1.617.2 (delta)",18731.5,0.001,0.000126512211833122,NA,0.001,0.001,2021-04-14,"B.1.617.2 (delta)"
"other",18731.5,0.00966005606327032,0.000660299503358314,NA,0.00836589281767834,0.0109542193088623,2021-04-14,"other"
"B.1.1.7 (alpha)",18732.5,0.960561272995862,0.00173673801891787,NA,0.957157329028202,0.963965216963523,2021-04-15,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18732.5,0.0134708733672406,0.00114688942175965,NA,0.0112230114063417,0.0157187353281395,2021-04-15,"B.1.351 (beta)"
"P.1 (gamma)",18732.5,0.0163909224681623,0.00115510335770984,NA,0.0141269614886297,0.0186548834476949,2021-04-15,"P.1 (gamma)"
"C.37 (lambda)",18732.5,0.001,2.23547354365177e-08,NA,0.001,0.001,2021-04-15,"C.37 (lambda)"
"B.1.617.2 (delta)",18732.5,0.001,0.000129856176009819,NA,0.001,0.001,2021-04-15,"B.1.617.2 (delta)"
"other",18732.5,0.00924737776141583,0.000640766098289101,NA,0.00799149928625494,0.0105032562365767,2021-04-15,"other"
"B.1.1.7 (alpha)",18733.5,0.961226052879008,0.00171812560680693,NA,0.95785858856875,0.964593517189265,2021-04-16,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18733.5,0.0130332992684211,0.00112284857957822,NA,0.0108325564923559,0.0152340420444864,2021-04-16,"B.1.351 (beta)"
"P.1 (gamma)",18733.5,0.0165222474046722,0.00115910635893075,NA,0.0142504406869166,0.0187940541224278,2021-04-16,"P.1 (gamma)"
"C.37 (lambda)",18733.5,0.001,3.00741255399752e-08,NA,0.001,0.001,2021-04-16,"C.37 (lambda)"
"B.1.617.2 (delta)",18733.5,0.001,0.000133358583228492,NA,0.001,0.001,2021-04-16,"B.1.617.2 (delta)"
