"contrast","collection_date_num","estimate","SE","df","asymp.LCL","asymp.UCL","variant","collection_date","avg_r","r","r_LOWER","r_UPPER","Re","Re_LOWER","Re_UPPER","prob"
"B.1.351 (beta)",18766.5,-0.0518890848220735,0.0086596288001471,NA,-0.0688616453898476,-0.0349165242542994,"B.1.351 (beta)",2021-05-19,-0.0566424319132428,-0.108531516735316,-0.12550407730309,-0.0915589561675422,NA,NA,NA,0.00296207342023178
"P.1 (gamma)",18766.5,-0.00478129472298513,0.00274618375640154,NA,-0.0101637159804611,0.000601126534490804,"P.1 (gamma)",2021-05-19,-0.0566424319132428,-0.0614237266362279,-0.0668061478937039,-0.056041305378752,0.736516218347217,0.715767397297615,0.757633468754331,0.0154674093934922
"C.37 (lambda)",18766.5,0.0955446424256051,0.0453170120740341,NA,0.00672493087353158,0.184364353977679,"C.37 (lambda)",2021-05-19,-0.0566424319132428,0.0389022105123623,-0.0499175010397112,0.127721922064436,NA,NA,NA,3.49441490263393e-05
"B.1.617.2 (delta)",18766.5,0.104091033069884,0.00247801110473521,NA,0.0992342205513127,0.108947845588455,"B.1.617.2 (delta)",2021-05-19,-0.0566424319132428,0.0474486011566412,0.0425917886380699,0.0523054136752125,NA,NA,NA,0.00620462669479224
"other",18766.5,0.0148660045595294,0.000596411111312468,NA,0.0136970602613775,0.0160349488576814,"other",2021-05-19,-0.0566424319132428,-0.0417764273537134,-0.0429453716518653,-0.0406074830555614,0.815400711200537,0.810567828257363,0.820251398633513,0.127091623545905
"B.1.1.7 (alpha)",18767.5,-0.00293360270372425,0.000110242784020131,NA,-0.00314967458995914,-0.00271753081748937,"B.1.1.7 (alpha)",2021-05-20,-0.0570775186234131,-0.0600111213271373,-0.0602271932133722,-0.0597950494409024,0.742022637000097,0.741178730300778,0.742867138495512,0.845852853514042
"B.1.351 (beta)",18767.5,-0.0525109572809779,0.00886382899170793,NA,-0.0698837428698474,-0.0351381716921084,"B.1.351 (beta)",2021-05-20,-0.0570775186234131,-0.109588475904391,-0.126961261493261,-0.0922156903155215,NA,NA,NA,0.00281158019059554
"P.1 (gamma)",18767.5,-0.00517175211625726,0.00284245209894523,NA,-0.0107428558579702,0.00039935162545568,"P.1 (gamma)",2021-05-20,-0.0570775186234131,-0.0622492707396703,-0.0678203744813833,-0.0566781669979574,0.733309950682448,0.711898680386763,0.755115523222965,0.0153911129595968
"C.37 (lambda)",18767.5,0.096345726042766,0.0435578987155455,NA,0.0109738133180533,0.181717638767479,"C.37 (lambda)",2021-05-20,-0.0570775186234131,0.0392682074193529,-0.0461037053053598,0.124640120144066,NA,NA,NA,3.84591271240306e-05
"B.1.617.2 (delta)",18767.5,0.105547299224019,0.00240054899043819,NA,0.100842309659636,0.110252288788402,"B.1.617.2 (delta)",2021-05-20,-0.0570775186234131,0.0484697806006061,0.0437647910362233,0.053174770164989,NA,NA,NA,0.00688910911417917
"other",18767.5,0.0153297901378366,0.0006137817985463,NA,0.0141267999183197,0.0165327803573536,"other",2021-05-20,-0.0570775186234131,-0.0417477284855764,-0.0429507187050934,-0.0405447382660595,0.815519587614695,0.810545762270865,0.820512270331625,0.129016885094463
"B.1.1.7 (alpha)",18768.5,-0.0031571507476172,0.000114876153663031,NA,-0.00338230387147923,-0.00293199762375517,"B.1.1.7 (alpha)",2021-05-21,-0.0565564857466919,-0.0597136364943091,-0.0599387896181712,-0.0594884833704471,0.74318548947737,0.742305274068201,0.744066350971719,0.843290780805128
"B.1.351 (beta)",18768.5,-0.0531397786927103,0.00906502060780214,NA,-0.0709068926031159,-0.0353726647823048,"B.1.351 (beta)",2021-05-21,-0.0565564857466919,-0.109696264439402,-0.127463378349808,-0.0919291505289967,NA,NA,NA,0.00266706312189798
"P.1 (gamma)",18768.5,-0.00557326243955825,0.00294132077976198,NA,-0.011338145234871,0.000191620355754508,"P.1 (gamma)",2021-05-21,-0.0565564857466919,-0.0621297481862502,-0.0678946309815629,-0.0563648653909374,0.733773618956355,0.711615942665833,0.756353568076723,0.0153091276811285
"C.37 (lambda)",18768.5,0.097114625620268,0.0418587651320658,NA,0.0150729535240981,0.179156297716438,"C.37 (lambda)",2021-05-21,-0.0565564857466919,0.0405581398735761,-0.0414835322225938,0.122599811969746,NA,NA,NA,4.23610065677284e-05
"B.1.617.2 (delta)",18768.5,0.106959762154685,0.00232779130702211,NA,0.102397375029397,0.111522149279974,"B.1.617.2 (delta)",2021-05-21,-0.0565564857466919,0.0504032764079935,0.0458408892827047,0.0549656635332822,NA,NA,NA,0.00766010896833207
"other",18768.5,0.015767373410886,0.000631011069181542,NA,0.014530614441444,0.0170041323803279,"other",2021-05-21,-0.0565564857466919,-0.040789112335806,-0.0420258713052479,-0.039552353366364,0.819496534836522,0.814367916764518,0.824645106963646,0.131030558416946
"B.1.1.7 (alpha)",18769.5,-0.00339672278351371,0.000119735968680002,NA,-0.00363140096978053,-0.00316204459724689,"B.1.1.7 (alpha)",2021-05-22,-0.0550793332830812,-0.0584760560665949,-0.0587107342528617,-0.0582413778803281,0.748035236769751,0.747114094399143,0.748957082136904,0.840542037901178
"B.1.351 (beta)",18769.5,-0.0537773071077891,0.0092631319875707,NA,-0.0719327121874686,-0.0356219020281096,"B.1.351 (beta)",2021-05-22,-0.0550793332830812,-0.10885664039087,-0.12701204547055,-0.0907012353111908,NA,NA,NA,0.00252837152934582
"P.1 (gamma)",18769.5,-0.00598758374338646,0.0030421611443328,NA,-0.0119501100214459,-2.50574653270167e-05,"P.1 (gamma)",2021-05-22,-0.0550793332830812,-0.0610669170264676,-0.0670294433045271,-0.0551043907484082,0.737904685986168,0.714914533244854,0.761347167679378,0.0152213674647861
"C.37 (lambda)",18769.5,0.0978495831075969,0.0402215835332069,NA,0.0190167279813421,0.176682438233852,"C.37 (lambda)",2021-05-22,-0.0550793332830812,0.0427702498245157,-0.0360626053017391,0.12160310495077,NA,NA,NA,4.66939556732644e-05
"B.1.617.2 (delta)",18769.5,0.108326663811359,0.00225984343116005,NA,0.103897452075586,0.112755875547133,"B.1.617.2 (delta)",2021-05-22,-0.0550793332830812,0.0532473305282783,0.0488181187925052,0.0576765422640514,NA,NA,NA,0.00852927108395591
"other",18769.5,0.0161769963281481,0.000648036807298145,NA,0.0149068675251874,0.0174471251311087,"other",2021-05-22,-0.0550793332830812,-0.0389023369549331,-0.0401724657578938,-0.0376322081519724,0.827359105939702,0.822061110785794,0.832678194459602,0.133132258065061
"B.1.1.7 (alpha)",18770.5,-0.00365430530508813,0.000124828810464918,NA,-0.00389896527783235,-0.00340964533234392,"B.1.1.7 (alpha)",2021-05-23,-0.0526460612325797,-0.0563003665376679,-0.0565450265104121,-0.0560557065649236,0.756608598119913,0.755641488654727,0.75757647373601,0.837594277149069
"B.1.351 (beta)",18770.5,-0.0544255290198897,0.00945809910291804,NA,-0.0729630626238197,-0.0358879954159598,"B.1.351 (beta)",2021-05-23,-0.0526460612325797,-0.107071590252469,-0.125609123856399,-0.0885340566485395,NA,NA,NA,0.00239535048342897
"P.1 (gamma)",18770.5,-0.00641670252141669,0.00314442741863448,NA,-0.0125796670139405,-0.00025373802889287,"P.1 (gamma)",2021-05-23,-0.0526460612325797,-0.0590627637539964,-0.0652257282465202,-0.0528997992614726,0.745733650611056,0.721821733324077,0.770130037474104,0.0151277284913514
"C.37 (lambda)",18770.5,0.0985486120110815,0.0386484741731075,NA,0.0227989945743643,0.174298229447799,"C.37 (lambda)",2021-05-23,-0.0526460612325797,0.0459025507785018,-0.0298470666582154,0.121652168215219,NA,NA,NA,5.1507141964907e-05
"B.1.617.2 (delta)",18770.5,0.109646017700374,0.00219679550325708,NA,0.105340377632591,0.113951657768158,"B.1.617.2 (delta)",2021-05-23,-0.0526460612325797,0.0569999564677944,0.052694316400011,0.0613055965355778,NA,NA,NA,0.0095098522544575
"other",18770.5,0.0165566723959518,0.00066480358063654,NA,0.0152536813211109,0.0178596634707927,"other",2021-05-23,-0.0526460612325797,-0.0360893888366279,-0.0373923799114688,-0.034786397761787,0.839167684550076,0.833684925424627,0.844672717847176,0.135321284479728
"B.1.1.7 (alpha)",18771.5,-0.0039321450933684,0.000130164259975669,NA,-0.00418726235499502,-0.00367702783174178,"B.1.1.7 (alpha)",2021-05-24,-0.0492566695951887,-0.0531888146885571,-0.0534439319501837,-0.0529336974269304,0.768975074803445,0.767956467734408,0.769994518145205,0.834433722698414
"B.1.351 (beta)",18771.5,-0.0550866912100307,0.0096498646210216,NA,-0.0740000783229203,-0.0361733040971411,"B.1.351 (beta)",2021-05-24,-0.0492566695951887,-0.104343360805219,-0.123256747918109,-0.0854299736923297,NA,NA,NA,0.0022678415477415
"P.1 (gamma)",18771.5,-0.00686286555469567,0.00324764677616808,NA,-0.0132281362704927,-0.000497594838898615,"P.1 (gamma)",2021-05-24,-0.0492566695951887,-0.0561195351498843,-0.0624848058656814,-0.0497542644340873,0.757323893775047,0.732396761725068,0.782769728855263,0.0150280869581001
"C.37 (lambda)",18771.5,0.0992094655496891,0.0371417019316784,NA,0.0264130674390777,0.172005863660301,"C.37 (lambda)",2021-05-24,-0.0492566695951887,0.0499527959545005,-0.0228436021561109,0.122749194065112,NA,NA,NA,5.68552473067931e-05
"B.1.617.2 (delta)",18771.5,0.1109155770407,0.00213871737879192,NA,0.106723768005158,0.115107386076242,"B.1.617.2 (delta)",2021-05-24,-0.0492566695951887,0.0616589074455111,0.057467098409969,0.0658507164810531,1.31639461464131,1.29316489189616,1.33988100470294,0.0106169404778845
"other",18771.5,0.0169041548332839,0.000681261735288882,NA,0.0155689063680724,0.0182394032984953,"other",2021-05-24,-0.0492566695951887,-0.0323525147619048,-0.0336877632271163,-0.0310172662966933,0.855015461200013,0.849331694694835,0.860722723020746,0.137596553070553
"B.1.1.7 (alpha)",18772.5,-0.00423278503373443,0.000135755225609724,NA,-0.0044988603866426,-0.00396670968082626,"B.1.1.7 (alpha)",2021-05-25,-0.0449111583709062,-0.0491439434046407,-0.0494100187575488,-0.0488778680517325,0.785236953581088,0.784160751925344,0.78631406944641,0.831045007435088
"B.1.351 (beta)",18772.5,-0.0557633365636032,0.00983837710723617,NA,-0.0750462013601094,-0.0364804717670969,"B.1.351 (beta)",2021-05-25,-0.0449111583709062,-0.100674494934509,-0.119957359731016,-0.0813916301380032,NA,NA,NA,0.00214568347786724
"P.1 (gamma)",18772.5,-0.00732861572857492,0.00335140995857731,NA,-0.0138972585448153,-0.000759972912334527,"P.1 (gamma)",2021-05-25,-0.0449111583709062,-0.0522397740994812,-0.0588084169157216,-0.0456711312832408,0.772771654541756,0.74673088441471,0.799367469925656,0.0149222966237654
"C.37 (lambda)",18772.5,0.099829600838041,0.0357036667262411,NA,0.0298516999385874,0.169807501737495,"C.37 (lambda)",2021-05-25,-0.0449111583709062,0.0549184424671348,-0.0150594584323188,0.124896343366588,NA,NA,NA,6.27990183585308e-05
"B.1.617.2 (delta)",18772.5,0.112132798946951,0.00208565321701717,NA,0.108044993757358,0.116220604136545,"B.1.617.2 (delta)",2021-05-25,-0.0449111583709062,0.0672216405760451,0.0631338353864513,0.0713094457656388,1.34761806975984,1.32462920184818,1.37085239545549,0.0118677010172205
"other",18772.5,0.0172169007547406,0.000697366647914491,NA,0.0158500872408088,0.0185837142686725,"other",2021-05-25,-0.0449111583709062,-0.0276942576161656,-0.0290610711300974,-0.0263274441022338,0.875028520249678,0.869126604859865,0.880955191204188,0.139956512427701
"B.1.1.7 (alpha)",18773.5,-0.0045591042367575,0.000141618379712065,NA,-0.00483667116054206,-0.00428153731297293,"B.1.1.7 (alpha)",2021-05-26,-0.039609527559734,-0.0441686317964915,-0.0444461987202761,-0.043891064872707,0.805529419116287,0.804388873367848,0.806670965821697,0.827410993562371
"B.1.351 (beta)",18773.5,-0.0564583441911734,0.010023590346233,NA,-0.0761042202655735,-0.0368124681167734,"B.1.351 (beta)",2021-05-26,-0.039609527559734,-0.0960678717509075,-0.115713747825308,-0.0764219956765074,NA,NA,NA,0.00202871288342936
"P.1 (gamma)",18773.5,-0.00781683215364257,0.00345536273866574,NA,-0.0145892186749491,-0.00104444563233604,"P.1 (gamma)",2021-05-26,-0.039609527559734,-0.0474263597133766,-0.0541987462346831,-0.0406539731920701,0.792206118928411,0.764947614514229,0.8200581414392,0.0148101861566416
"C.37 (lambda)",18773.5,0.100406138765568,0.0343368858409962,NA,0.0331070791759525,0.167705198355184,"C.37 (lambda)",2021-05-26,-0.039609527559734,0.0607966112058343,-0.00650244838378153,0.12809567079545,NA,NA,NA,6.9405848872744e-05
"B.1.617.2 (delta)",18773.5,0.113294804308564,0.00203761591904483,NA,0.109301150492911,0.117288458124217,"B.1.617.2 (delta)",2021-05-26,-0.039609527559734,0.0736852767488299,0.0696916229331765,0.0776789305644833,1.38446936124754,1.36162757781618,1.40754693853677,0.0132816513965534
"other",18773.5,0.0174920310497653,0.00071307813000068,NA,0.0160944235968008,0.0188896385027298,"other",2021-05-26,-0.039609527559734,-0.0221174965099687,-0.0235151039629332,-0.0207198890570042,0.899366019061941,0.893227884373557,0.905530207312109,0.142399050152132
"B.1.1.7 (alpha)",18774.5,-0.00491436275665125,0.00014777472859257,NA,-0.00520399590251787,-0.00462472961078463,"B.1.1.7 (alpha)",2021-05-27,-0.0333777009862747,-0.038292063742926,-0.0385816968887926,-0.0380024305970594,0.829912194173563,0.828699901678853,0.831125584324026,0.823512576623851
"B.1.351 (beta)",18774.5,-0.0571749741469546,0.0102054627636061,NA,-0.0771773136091873,-0.037172634684722,"B.1.351 (beta)",2021-05-27,-0.0333777009862747,-0.0905526751332294,-0.110555014595462,-0.0705503356709968,NA,NA,NA,0.00191676485592512
"P.1 (gamma)",18774.5,-0.00833077488410822,0.00355919833974729,NA,-0.0153066754438477,-0.00135487432436878,"P.1 (gamma)",2021-05-27,-0.0333777009862747,-0.041708475870383,-0.0486843764301224,-0.0347325753106435,0.815682197124009,0.787097928992082,0.844900592957167,0.0146915562941896
"C.37 (lambda)",18774.5,0.100935819278054,0.0330439660419185,NA,0.0361708359295288,0.165700802626579,"C.37 (lambda)",2021-05-27,-0.0333777009862747,0.0675581182917789,0.00279313494325403,0.132323101640304,NA,NA,NA,7.67503878682522e-05
"B.1.617.2 (delta)",18774.5,0.114398333071318,0.00199458168637606,NA,0.110489024801798,0.118307641340838,"B.1.617.2 (delta)",2021-05-27,-0.0333777009862747,0.0810206320850435,0.0771113238155232,0.0849299403545637,1.42703904280363,1.4042525775622,1.45005308553377,0.0148809671697368
"other",18774.5,0.0177262856641398,0.000728359982059834,NA,0.0162987263315223,0.0191538449967573,"other",2021-05-27,-0.0333777009862747,-0.0156514153221349,-0.0170789746547524,-0.0142238559895174,0.928104093227238,0.921711215492503,0.934524357928592,0.144921384668429
"B.1.1.7 (alpha)",18775.5,-0.00530225113285099,0.000154250344532853,NA,-0.00560457625273828,-0.0049999260129637,"B.1.1.7 (alpha)",2021-05-28,-0.0277611436482469,-0.0330633947810979,-0.0333657199009852,-0.0327610696612106,0.851986528363896,0.850700391987227,0.853273868217949,0.819328473340176
"B.1.351 (beta)",18775.5,-0.0579169169703865,0.0103839569337216,NA,-0.0782690985774959,-0.0375647353632771,"B.1.351 (beta)",2021-05-28,-0.0277611436482469,-0.0856780606186334,-0.106030242225743,-0.065325879011524,NA,NA,NA,0.00180967356552237
"P.1 (gamma)",18775.5,-0.00887413445939947,0.003662650819375,NA,-0.0160527981533206,-0.00169547076547835,"P.1 (gamma)",2021-05-28,-0.0277611436482469,-0.0366352781076464,-0.0438139418015675,-0.0294566144137253,0.836867968623092,0.806988326847251,0.867423257659614,0.0145661768333031
"C.37 (lambda)",18775.5,0.101414951836065,0.0318275632616066,NA,0.0390340741276456,0.163795829544484,"C.37 (lambda)",2021-05-28,-0.0277611436482469,0.0736538081878177,0.0112729304793987,0.136034685896237,NA,NA,NA,8.49151644382927e-05
"B.1.617.2 (delta)",18775.5,0.115439694695782,0.00195648501195064,NA,0.111605054536066,0.119274334855497,"B.1.617.2 (delta)",2021-05-28,-0.0277611436482469,0.0876785510475348,0.0838439108878191,0.0915131912072505,1.46637084214247,1.443636765786,1.48932531045237,0.016690819807646
"other",18775.5,0.0179159740584237,0.000743179700837217,NA,0.0164593686107415,0.0193725795061059,"other",2021-05-28,-0.0277611436482469,-0.00984516958982319,-0.0113017750375054,-0.008388564142141,0.954388242476173,0.947751633812165,0.961053554512232,0.147519941288915
"B.1.1.7 (alpha)",18776.5,-0.00572694486956399,0.000161077292022114,NA,-0.00604265056065457,-0.0054112391784734,"B.1.1.7 (alpha)",2021-05-29,-0.023871836786838,-0.029598781656402,-0.0299144873474926,-0.0292830759653114,0.866811541465316,0.865454080807493,0.868170319899279,0.814834994450372
"B.1.351 (beta)",18776.5,-0.0586883481656646,0.0105590391626152,NA,-0.0793836846357384,-0.0379930116955908,"B.1.351 (beta)",2021-05-29,-0.023871836786838,-0.0825601849525026,-0.103255521422576,-0.0618648484824288,NA,NA,NA,0.00170727283058587
"P.1 (gamma)",18776.5,-0.00945108638375462,0.00376548936666672,NA,-0.0168313099265899,-0.00207086284091931,"P.1 (gamma)",2021-05-29,-0.023871836786838,-0.0333229231705926,-0.040703146713428,-0.0259426996277573,0.850882382586448,0.819853760235805,0.882627960882705,0.0144337834850255
"C.37 (lambda)",18776.5,0.101839360935394,0.0306903277919159,NA,0.04168742378951,0.161991298081278,"C.37 (lambda)",2021-05-29,-0.023871836786838,0.0779675241485558,0.017815587002672,0.13811946129444,NA,NA,NA,9.39912157026853e-05
"B.1.617.2 (delta)",18776.5,0.116414713677753,0.00192321442718079,NA,0.112645282665931,0.120184144689575,"B.1.617.2 (delta)",2021-05-29,-0.023871836786838,0.0925428768909152,0.088773445879093,0.0963123079027374,1.49552673387548,1.47290245583719,1.51836497456502,0.0187397472702524
"other",18776.5,0.0180569207284354,0.000757508349409237,NA,0.016572231645605,0.0195416098112659,"other",2021-05-29,-0.023871836786838,-0.00581491605840257,-0.00729960514123306,-0.00433022697557208,0.972900673993276,0.966055324423679,0.979775981408306,0.150190210748061
"B.1.1.7 (alpha)",18777.5,-0.0061931638010238,0.000168294783735086,NA,-0.00652301551593053,-0.00586331208611708,"B.1.1.7 (alpha)",2021-05-30,-0.0217105721280359,-0.0279037359290597,-0.0282335876439664,-0.027573884214153,0.874122385362331,0.87269673271985,0.875549479404774,0.810005804875115
"B.1.351 (beta)",18777.5,-0.0594939875670368,0.0107306791373551,NA,-0.080525732205908,-0.0384622429281655,"B.1.351 (beta)",2021-05-30,-0.0217105721280359,-0.0812045596950727,-0.102236304333944,-0.0601728150562014,NA,NA,NA,0.00160939666432846
"P.1 (gamma)",18777.5,-0.0100663504913689,0.00386751343406746,NA,-0.0176465375318659,-0.00248616345087183,"P.1 (gamma)",2021-05-30,-0.0217105721280359,-0.0317769226194048,-0.0393571096599019,-0.0241967355789077,0.85747283541709,0.825459723413455,0.890243674150687,0.0142940746469474
"C.37 (lambda)",18777.5,0.102204326741808,0.0296348334299454,NA,0.044121120531271,0.160287532952344,"C.37 (lambda)",2021-05-30,-0.0217105721280359,0.0804937546137717,0.0224105484032351,0.138576960824308,NA,NA,NA,0.000104078698974038
"B.1.617.2 (delta)",18777.5,0.117318670182991,0.00189460930174878,NA,0.113605304186789,0.121032036179193,"B.1.617.2 (delta)",2021-05-30,-0.0217105721280359,0.0956080980549553,0.0918947320587531,0.0993214640511575,1.51408201757583,1.49162133166698,1.53675096042702,0.0210600566653994
"other",18777.5,0.0181444058399095,0.000771320608491223,NA,0.0166326452267331,0.0196561664530858,"other",2021-05-30,-0.0217105721280359,-0.00356616628812646,-0.00507792690130277,-0.00205440567495014,0.983325890418774,0.976309780276431,0.990373139938669,0.152926588449236
"B.1.1.7 (alpha)",18778.5,-0.00670623604922755,0.000175950603579307,NA,-0.00705109289530107,-0.00636137920315402,"B.1.1.7 (alpha)",2021-05-31,-0.0212773496718418,-0.0279835857210694,-0.0283284425671429,-0.0276387288749958,0.873777134234284,0.872287026869531,0.875268816973447,0.804811675034032
