Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,WHO_category,Is_subvariant_of,Sample_size,Variant_cases
4,2023-04-14T15:20:27Z,2022-04-04,B.1.621,Mu,DEV,"","",1586,0
4,2023-04-14T15:20:27Z,2022-04-04,C.37,Lambda,DEV,"","",1586,0
4,2023-04-14T15:20:27Z,2022-04-04,BA.2+S:L452X,Omicron,DEV,"",BA.2,1586,22
4,2023-04-14T15:20:27Z,2022-04-04,XAK,Omicron,DEV,"",Recombinants,1586,0
4,2023-04-14T15:20:27Z,2022-04-04,XBF,Omicron,"",VUM,Recombinants,1586,0
4,2023-04-14T15:20:27Z,2022-04-04,XBB.1.9,Omicron,VOI,VUM,XBB,1586,0
4,2023-04-14T15:20:27Z,2022-04-11,Recombinants,Recombinants,"","","",1442,2
4,2023-04-14T15:20:27Z,2022-04-11,B.1.1.529,Omicron,"",VOC,"",1442,1439
4,2023-04-14T15:20:27Z,2022-04-11,BA.2,Omicron,VOC,"",B.1.1.529,1442,1414
4,2023-04-14T15:20:27Z,2022-04-11,BA.4,Omicron,VOC,VUM,B.1.1.529,1442,1
4,2023-04-14T15:20:27Z,2022-04-11,BA.5,Omicron,VOC,VUM,B.1.1.529,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,BA.2.75,Omicron,VOI,VUM,BA.2,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,BQ.1,Omicron,VOI,VUM,BA.5,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,XBB,Omicron,VOI,VUM,Recombinants,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,XBB.1.5,Omicron,VOI,VUM,XBB,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,BA.2.3.20,Omicron,DEV,VUM,BA.2,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,BF.7,Omicron,DEV,VUM,BA.5,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,XBC,Omicron,VUM,"",Recombinants,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,BN.1,Omicron,VUM,"",BA.2.75,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,CH.1.1,Omicron,VUM,"",BA.2.75,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,XAY,Omicron,VUM,"",Recombinants,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,BQ.1.1,Omicron,"",VUM,BQ.1,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,BA.4.6,Omicron,"",VUM,BA.4,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,BA.3,Omicron,DEV,"",B.1.1.529,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,BA.1,Omicron,DEV,"",B.1.1.529,1442,24
4,2023-04-14T15:20:27Z,2022-04-11,B.1.617.2,Delta,DEV,"","",1442,1
4,2023-04-14T15:20:27Z,2022-04-11,B.1.351,Beta,DEV,"","",1442,0
4,2023-04-14T15:20:27Z,2022-04-11,P.1,Gamma,DEV,"","",1442,0
4,2023-04-14T15:20:27Z,2022-04-11,B.1.1.7,Alpha,DEV,"","",1442,0
4,2023-04-14T15:20:27Z,2022-04-11,B.1.621,Mu,DEV,"","",1442,0
4,2023-04-14T15:20:27Z,2022-04-11,C.37,Lambda,DEV,"","",1442,0
4,2023-04-14T15:20:27Z,2022-04-11,BA.2+S:L452X,Omicron,DEV,"",BA.2,1442,10
4,2023-04-14T15:20:27Z,2022-04-11,XAK,Omicron,DEV,"",Recombinants,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,XBF,Omicron,"",VUM,Recombinants,1442,0
4,2023-04-14T15:20:27Z,2022-04-11,XBB.1.9,Omicron,VOI,VUM,XBB,1442,0
4,2023-04-14T15:20:27Z,2022-04-18,Recombinants,Recombinants,"","","",1247,7
4,2023-04-14T15:20:27Z,2022-04-18,B.1.1.529,Omicron,"",VOC,"",1247,1240
4,2023-04-14T15:20:27Z,2022-04-18,BA.2,Omicron,VOC,"",B.1.1.529,1247,1214
4,2023-04-14T15:20:27Z,2022-04-18,BA.4,Omicron,VOC,VUM,B.1.1.529,1247,3
4,2023-04-14T15:20:27Z,2022-04-18,BA.5,Omicron,VOC,VUM,B.1.1.529,1247,3
4,2023-04-14T15:20:27Z,2022-04-18,BA.2.75,Omicron,VOI,VUM,BA.2,1247,0
4,2023-04-14T15:20:27Z,2022-04-18,BQ.1,Omicron,VOI,VUM,BA.5,1247,0
4,2023-04-14T15:20:27Z,2022-04-18,XBB,Omicron,VOI,VUM,Recombinants,1247,0
4,2023-04-14T15:20:27Z,2022-04-18,XBB.1.5,Omicron,VOI,VUM,XBB,1247,0
4,2023-04-14T15:20:27Z,2022-04-18,BA.2.3.20,Omicron,DEV,VUM,BA.2,1247,0
4,2023-04-14T15:20:27Z,2022-04-18,BF.7,Omicron,DEV,VUM,BA.5,1247,0
4,2023-04-14T15:20:27Z,2022-04-18,XBC,Omicron,VUM,"",Recombinants,1247,0
4,2023-04-14T15:20:27Z,2022-04-18,BN.1,Omicron,VUM,"",BA.2.75,1247,0
4,2023-04-14T15:20:27Z,2022-04-18,CH.1.1,Omicron,VUM,"",BA.2.75,1247,0
4,2023-04-14T15:20:27Z,2022-04-18,XAY,Omicron,VUM,"",Recombinants,1247,0
4,2023-04-14T15:20:27Z,2022-04-18,BQ.1.1,Omicron,"",VUM,BQ.1,1247,0
4,2023-04-14T15:20:27Z,2022-04-18,BA.4.6,Omicron,"",VUM,BA.4,1247,0
4,2023-04-14T15:20:27Z,2022-04-18,BA.3,Omicron,DEV,"",B.1.1.529,1247,1
4,2023-04-14T15:20:27Z,2022-04-18,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1247,1
4,2023-04-14T15:20:27Z,2022-04-18,BA.1,Omicron,DEV,"",B.1.1.529,1247,19
4,2023-04-14T15:20:27Z,2022-04-18,B.1.617.2,Delta,DEV,"","",1247,0
4,2023-04-14T15:20:27Z,2022-04-18,B.1.351,Beta,DEV,"","",1247,0
4,2023-04-14T15:20:27Z,2022-04-18,P.1,Gamma,DEV,"","",1247,0
4,2023-04-14T15:20:27Z,2022-04-18,B.1.1.7,Alpha,DEV,"","",1247,0
4,2023-04-14T15:20:27Z,2022-04-18,B.1.621,Mu,DEV,"","",1247,0
4,2023-04-14T15:20:27Z,2022-04-18,C.37,Lambda,DEV,"","",1247,0
4,2023-04-14T15:20:27Z,2022-04-18,BA.2+S:L452X,Omicron,DEV,"",BA.2,1247,18
4,2023-04-14T15:20:27Z,2022-04-18,XAK,Omicron,DEV,"",Recombinants,1247,0
4,2023-04-14T15:20:27Z,2022-04-18,XBF,Omicron,"",VUM,Recombinants,1247,0
4,2023-04-14T15:20:27Z,2022-04-18,XBB.1.9,Omicron,VOI,VUM,XBB,1247,0
4,2023-04-14T15:20:27Z,2022-04-25,Recombinants,Recombinants,"","","",1217,1
4,2023-04-14T15:20:27Z,2022-04-25,B.1.1.529,Omicron,"",VOC,"",1217,1216
4,2023-04-14T15:20:27Z,2022-04-25,BA.2,Omicron,VOC,"",B.1.1.529,1217,1200
4,2023-04-14T15:20:27Z,2022-04-25,BA.4,Omicron,VOC,VUM,B.1.1.529,1217,6
4,2023-04-14T15:20:27Z,2022-04-25,BA.5,Omicron,VOC,VUM,B.1.1.529,1217,2
4,2023-04-14T15:20:27Z,2022-04-25,BA.2.75,Omicron,VOI,VUM,BA.2,1217,0
4,2023-04-14T15:20:27Z,2022-04-25,BQ.1,Omicron,VOI,VUM,BA.5,1217,0
4,2023-04-14T15:20:27Z,2022-04-25,XBB,Omicron,VOI,VUM,Recombinants,1217,0
4,2023-04-14T15:20:27Z,2022-04-25,XBB.1.5,Omicron,VOI,VUM,XBB,1217,0
4,2023-04-14T15:20:27Z,2022-04-25,BA.2.3.20,Omicron,DEV,VUM,BA.2,1217,0
4,2023-04-14T15:20:27Z,2022-04-25,BF.7,Omicron,DEV,VUM,BA.5,1217,0
4,2023-04-14T15:20:27Z,2022-04-25,XBC,Omicron,VUM,"",Recombinants,1217,0
4,2023-04-14T15:20:27Z,2022-04-25,BN.1,Omicron,VUM,"",BA.2.75,1217,0
4,2023-04-14T15:20:27Z,2022-04-25,CH.1.1,Omicron,VUM,"",BA.2.75,1217,0
4,2023-04-14T15:20:27Z,2022-04-25,XAY,Omicron,VUM,"",Recombinants,1217,0
4,2023-04-14T15:20:27Z,2022-04-25,BQ.1.1,Omicron,"",VUM,BQ.1,1217,0
4,2023-04-14T15:20:27Z,2022-04-25,BA.4.6,Omicron,"",VUM,BA.4,1217,0
4,2023-04-14T15:20:27Z,2022-04-25,BA.3,Omicron,DEV,"",B.1.1.529,1217,0
4,2023-04-14T15:20:27Z,2022-04-25,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1217,10
4,2023-04-14T15:20:27Z,2022-04-25,BA.1,Omicron,DEV,"",B.1.1.529,1217,8
4,2023-04-14T15:20:27Z,2022-04-25,B.1.617.2,Delta,DEV,"","",1217,0
4,2023-04-14T15:20:27Z,2022-04-25,B.1.351,Beta,DEV,"","",1217,0
4,2023-04-14T15:20:27Z,2022-04-25,P.1,Gamma,DEV,"","",1217,0
4,2023-04-14T15:20:27Z,2022-04-25,B.1.1.7,Alpha,DEV,"","",1217,0
4,2023-04-14T15:20:27Z,2022-04-25,B.1.621,Mu,DEV,"","",1217,0
4,2023-04-14T15:20:27Z,2022-04-25,C.37,Lambda,DEV,"","",1217,0
4,2023-04-14T15:20:27Z,2022-04-25,BA.2+S:L452X,Omicron,DEV,"",BA.2,1217,27
4,2023-04-14T15:20:27Z,2022-04-25,XAK,Omicron,DEV,"",Recombinants,1217,0
4,2023-04-14T15:20:27Z,2022-04-25,XBF,Omicron,"",VUM,Recombinants,1217,0
4,2023-04-14T15:20:27Z,2022-04-25,XBB.1.9,Omicron,VOI,VUM,XBB,1217,0
4,2023-04-14T15:20:27Z,2022-05-02,Recombinants,Recombinants,"","","",1027,1
4,2023-04-14T15:20:27Z,2022-05-02,B.1.1.529,Omicron,"",VOC,"",1027,1026
4,2023-04-14T15:20:27Z,2022-05-02,BA.2,Omicron,VOC,"",B.1.1.529,1027,994
4,2023-04-14T15:20:27Z,2022-05-02,BA.4,Omicron,VOC,VUM,B.1.1.529,1027,19
4,2023-04-14T15:20:27Z,2022-05-02,BA.5,Omicron,VOC,VUM,B.1.1.529,1027,8
4,2023-04-14T15:20:27Z,2022-05-02,BA.2.75,Omicron,VOI,VUM,BA.2,1027,0
4,2023-04-14T15:20:27Z,2022-05-02,BQ.1,Omicron,VOI,VUM,BA.5,1027,0
4,2023-04-14T15:20:27Z,2022-05-02,XBB,Omicron,VOI,VUM,Recombinants,1027,0
4,2023-04-14T15:20:27Z,2022-05-02,XBB.1.5,Omicron,VOI,VUM,XBB,1027,0
4,2023-04-14T15:20:27Z,2022-05-02,BA.2.3.20,Omicron,DEV,VUM,BA.2,1027,0
4,2023-04-14T15:20:27Z,2022-05-02,BF.7,Omicron,DEV,VUM,BA.5,1027,0
4,2023-04-14T15:20:27Z,2022-05-02,XBC,Omicron,VUM,"",Recombinants,1027,0
4,2023-04-14T15:20:27Z,2022-05-02,BN.1,Omicron,VUM,"",BA.2.75,1027,0
4,2023-04-14T15:20:27Z,2022-05-02,CH.1.1,Omicron,VUM,"",BA.2.75,1027,0
4,2023-04-14T15:20:27Z,2022-05-02,XAY,Omicron,VUM,"",Recombinants,1027,0
4,2023-04-14T15:20:27Z,2022-05-02,BQ.1.1,Omicron,"",VUM,BQ.1,1027,0
4,2023-04-14T15:20:27Z,2022-05-02,BA.4.6,Omicron,"",VUM,BA.4,1027,0
4,2023-04-14T15:20:27Z,2022-05-02,BA.3,Omicron,DEV,"",B.1.1.529,1027,0
4,2023-04-14T15:20:27Z,2022-05-02,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1027,17
4,2023-04-14T15:20:27Z,2022-05-02,BA.1,Omicron,DEV,"",B.1.1.529,1027,5
4,2023-04-14T15:20:27Z,2022-05-02,B.1.617.2,Delta,DEV,"","",1027,0
4,2023-04-14T15:20:27Z,2022-05-02,B.1.351,Beta,DEV,"","",1027,0
4,2023-04-14T15:20:27Z,2022-05-02,P.1,Gamma,DEV,"","",1027,0
4,2023-04-14T15:20:27Z,2022-05-02,B.1.1.7,Alpha,DEV,"","",1027,0
4,2023-04-14T15:20:27Z,2022-05-02,B.1.621,Mu,DEV,"","",1027,0
4,2023-04-14T15:20:27Z,2022-05-02,C.37,Lambda,DEV,"","",1027,0
4,2023-04-14T15:20:27Z,2022-05-02,BA.2+S:L452X,Omicron,DEV,"",BA.2,1027,38
4,2023-04-14T15:20:27Z,2022-05-02,XAK,Omicron,DEV,"",Recombinants,1027,0
4,2023-04-14T15:20:27Z,2022-05-02,XBF,Omicron,"",VUM,Recombinants,1027,0
4,2023-04-14T15:20:27Z,2022-05-02,XBB.1.9,Omicron,VOI,VUM,XBB,1027,0
4,2023-04-14T15:20:27Z,2022-05-09,Recombinants,Recombinants,"","","",1009,4
4,2023-04-14T15:20:27Z,2022-05-09,B.1.1.529,Omicron,"",VOC,"",1009,1005
4,2023-04-14T15:20:27Z,2022-05-09,BA.2,Omicron,VOC,"",B.1.1.529,1009,944
4,2023-04-14T15:20:27Z,2022-05-09,BA.4,Omicron,VOC,VUM,B.1.1.529,1009,29
4,2023-04-14T15:20:27Z,2022-05-09,BA.5,Omicron,VOC,VUM,B.1.1.529,1009,29
4,2023-04-14T15:20:27Z,2022-05-09,BA.2.75,Omicron,VOI,VUM,BA.2,1009,0
4,2023-04-14T15:20:27Z,2022-05-09,BQ.1,Omicron,VOI,VUM,BA.5,1009,0
4,2023-04-14T15:20:27Z,2022-05-09,XBB,Omicron,VOI,VUM,Recombinants,1009,0
4,2023-04-14T15:20:27Z,2022-05-09,XBB.1.5,Omicron,VOI,VUM,XBB,1009,0
4,2023-04-14T15:20:27Z,2022-05-09,BA.2.3.20,Omicron,DEV,VUM,BA.2,1009,0
4,2023-04-14T15:20:27Z,2022-05-09,BF.7,Omicron,DEV,VUM,BA.5,1009,0
4,2023-04-14T15:20:27Z,2022-05-09,XBC,Omicron,VUM,"",Recombinants,1009,0
4,2023-04-14T15:20:27Z,2022-05-09,BN.1,Omicron,VUM,"",BA.2.75,1009,0
4,2023-04-14T15:20:27Z,2022-05-09,CH.1.1,Omicron,VUM,"",BA.2.75,1009,0
4,2023-04-14T15:20:27Z,2022-05-09,XAY,Omicron,VUM,"",Recombinants,1009,0
4,2023-04-14T15:20:27Z,2022-05-09,BQ.1.1,Omicron,"",VUM,BQ.1,1009,0
4,2023-04-14T15:20:27Z,2022-05-09,BA.4.6,Omicron,"",VUM,BA.4,1009,0
4,2023-04-14T15:20:27Z,2022-05-09,BA.3,Omicron,DEV,"",B.1.1.529,1009,0
4,2023-04-14T15:20:27Z,2022-05-09,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1009,38
4,2023-04-14T15:20:27Z,2022-05-09,BA.1,Omicron,DEV,"",B.1.1.529,1009,3
4,2023-04-14T15:20:27Z,2022-05-09,B.1.617.2,Delta,DEV,"","",1009,0
4,2023-04-14T15:20:27Z,2022-05-09,B.1.351,Beta,DEV,"","",1009,0
4,2023-04-14T15:20:27Z,2022-05-09,P.1,Gamma,DEV,"","",1009,0
4,2023-04-14T15:20:27Z,2022-05-09,B.1.1.7,Alpha,DEV,"","",1009,0
4,2023-04-14T15:20:27Z,2022-05-09,B.1.621,Mu,DEV,"","",1009,0
4,2023-04-14T15:20:27Z,2022-05-09,C.37,Lambda,DEV,"","",1009,0
4,2023-04-14T15:20:27Z,2022-05-09,BA.2+S:L452X,Omicron,DEV,"",BA.2,1009,68
4,2023-04-14T15:20:27Z,2022-05-09,XAK,Omicron,DEV,"",Recombinants,1009,0
4,2023-04-14T15:20:27Z,2022-05-09,XBF,Omicron,"",VUM,Recombinants,1009,0
4,2023-04-14T15:20:27Z,2022-05-09,XBB.1.9,Omicron,VOI,VUM,XBB,1009,0
4,2023-04-14T15:20:27Z,2022-05-16,Recombinants,Recombinants,"","","",1105,1
4,2023-04-14T15:20:27Z,2022-05-16,B.1.1.529,Omicron,"",VOC,"",1105,1104
4,2023-04-14T15:20:27Z,2022-05-16,BA.2,Omicron,VOC,"",B.1.1.529,1105,967
4,2023-04-14T15:20:27Z,2022-05-16,BA.4,Omicron,VOC,VUM,B.1.1.529,1105,56
4,2023-04-14T15:20:27Z,2022-05-16,BA.5,Omicron,VOC,VUM,B.1.1.529,1105,80
4,2023-04-14T15:20:27Z,2022-05-16,BA.2.75,Omicron,VOI,VUM,BA.2,1105,0
4,2023-04-14T15:20:27Z,2022-05-16,BQ.1,Omicron,VOI,VUM,BA.5,1105,0
4,2023-04-14T15:20:27Z,2022-05-16,XBB,Omicron,VOI,VUM,Recombinants,1105,0
4,2023-04-14T15:20:27Z,2022-05-16,XBB.1.5,Omicron,VOI,VUM,XBB,1105,0
4,2023-04-14T15:20:27Z,2022-05-16,BA.2.3.20,Omicron,DEV,VUM,BA.2,1105,0
4,2023-04-14T15:20:27Z,2022-05-16,BF.7,Omicron,DEV,VUM,BA.5,1105,0
4,2023-04-14T15:20:27Z,2022-05-16,XBC,Omicron,VUM,"",Recombinants,1105,0
4,2023-04-14T15:20:27Z,2022-05-16,BN.1,Omicron,VUM,"",BA.2.75,1105,0
4,2023-04-14T15:20:27Z,2022-05-16,CH.1.1,Omicron,VUM,"",BA.2.75,1105,0
4,2023-04-14T15:20:27Z,2022-05-16,XAY,Omicron,VUM,"",Recombinants,1105,0
4,2023-04-14T15:20:27Z,2022-05-16,BQ.1.1,Omicron,"",VUM,BQ.1,1105,0
4,2023-04-14T15:20:27Z,2022-05-16,BA.4.6,Omicron,"",VUM,BA.4,1105,0
4,2023-04-14T15:20:27Z,2022-05-16,BA.3,Omicron,DEV,"",B.1.1.529,1105,0
4,2023-04-14T15:20:27Z,2022-05-16,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1105,88
4,2023-04-14T15:20:27Z,2022-05-16,BA.1,Omicron,DEV,"",B.1.1.529,1105,1
4,2023-04-14T15:20:27Z,2022-05-16,B.1.617.2,Delta,DEV,"","",1105,0
4,2023-04-14T15:20:27Z,2022-05-16,B.1.351,Beta,DEV,"","",1105,0
4,2023-04-14T15:20:27Z,2022-05-16,P.1,Gamma,DEV,"","",1105,0
4,2023-04-14T15:20:27Z,2022-05-16,B.1.1.7,Alpha,DEV,"","",1105,0
4,2023-04-14T15:20:27Z,2022-05-16,B.1.621,Mu,DEV,"","",1105,0
4,2023-04-14T15:20:27Z,2022-05-16,C.37,Lambda,DEV,"","",1105,0
4,2023-04-14T15:20:27Z,2022-05-16,BA.2+S:L452X,Omicron,DEV,"",BA.2,1105,134
4,2023-04-14T15:20:27Z,2022-05-16,XAK,Omicron,DEV,"",Recombinants,1105,0
4,2023-04-14T15:20:27Z,2022-05-16,XBF,Omicron,"",VUM,Recombinants,1105,0
4,2023-04-14T15:20:27Z,2022-05-16,XBB.1.9,Omicron,VOI,VUM,XBB,1105,0
4,2023-04-14T15:20:27Z,2022-05-23,Recombinants,Recombinants,"","","",954,0
4,2023-04-14T15:20:27Z,2022-05-23,B.1.1.529,Omicron,"",VOC,"",954,953
4,2023-04-14T15:20:27Z,2022-05-23,BA.2,Omicron,VOC,"",B.1.1.529,954,705
4,2023-04-14T15:20:27Z,2022-05-23,BA.4,Omicron,VOC,VUM,B.1.1.529,954,72
4,2023-04-14T15:20:27Z,2022-05-23,BA.5,Omicron,VOC,VUM,B.1.1.529,954,173
4,2023-04-14T15:20:27Z,2022-05-23,BA.2.75,Omicron,VOI,VUM,BA.2,954,0
4,2023-04-14T15:20:27Z,2022-05-23,BQ.1,Omicron,VOI,VUM,BA.5,954,0
4,2023-04-14T15:20:27Z,2022-05-23,XBB,Omicron,VOI,VUM,Recombinants,954,0
4,2023-04-14T15:20:27Z,2022-05-23,XBB.1.5,Omicron,VOI,VUM,XBB,954,0
4,2023-04-14T15:20:27Z,2022-05-23,BA.2.3.20,Omicron,DEV,VUM,BA.2,954,0
4,2023-04-14T15:20:27Z,2022-05-23,BF.7,Omicron,DEV,VUM,BA.5,954,0
4,2023-04-14T15:20:27Z,2022-05-23,XBC,Omicron,VUM,"",Recombinants,954,0
4,2023-04-14T15:20:27Z,2022-05-23,BN.1,Omicron,VUM,"",BA.2.75,954,0
4,2023-04-14T15:20:27Z,2022-05-23,CH.1.1,Omicron,VUM,"",BA.2.75,954,0
4,2023-04-14T15:20:27Z,2022-05-23,XAY,Omicron,VUM,"",Recombinants,954,0
4,2023-04-14T15:20:27Z,2022-05-23,BQ.1.1,Omicron,"",VUM,BQ.1,954,0
4,2023-04-14T15:20:27Z,2022-05-23,BA.4.6,Omicron,"",VUM,BA.4,954,0
4,2023-04-14T15:20:27Z,2022-05-23,BA.3,Omicron,DEV,"",B.1.1.529,954,0
4,2023-04-14T15:20:27Z,2022-05-23,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,954,116
4,2023-04-14T15:20:27Z,2022-05-23,BA.1,Omicron,DEV,"",B.1.1.529,954,3
4,2023-04-14T15:20:27Z,2022-05-23,B.1.617.2,Delta,DEV,"","",954,1
4,2023-04-14T15:20:27Z,2022-05-23,B.1.351,Beta,DEV,"","",954,0
4,2023-04-14T15:20:27Z,2022-05-23,P.1,Gamma,DEV,"","",954,0
4,2023-04-14T15:20:27Z,2022-05-23,B.1.1.7,Alpha,DEV,"","",954,0
4,2023-04-14T15:20:27Z,2022-05-23,B.1.621,Mu,DEV,"","",954,0
4,2023-04-14T15:20:27Z,2022-05-23,C.37,Lambda,DEV,"","",954,0
4,2023-04-14T15:20:27Z,2022-05-23,BA.2+S:L452X,Omicron,DEV,"",BA.2,954,148
4,2023-04-14T15:20:27Z,2022-05-23,XAK,Omicron,DEV,"",Recombinants,954,0
4,2023-04-14T15:20:27Z,2022-05-23,XBF,Omicron,"",VUM,Recombinants,954,0
4,2023-04-14T15:20:27Z,2022-05-23,XBB.1.9,Omicron,VOI,VUM,XBB,954,0
4,2023-04-14T15:20:27Z,2022-05-30,Recombinants,Recombinants,"","","",968,5
4,2023-04-14T15:20:27Z,2022-05-30,B.1.1.529,Omicron,"",VOC,"",968,963
4,2023-04-14T15:20:27Z,2022-05-30,BA.2,Omicron,VOC,"",B.1.1.529,968,525
4,2023-04-14T15:20:27Z,2022-05-30,BA.4,Omicron,VOC,VUM,B.1.1.529,968,112
4,2023-04-14T15:20:27Z,2022-05-30,BA.5,Omicron,VOC,VUM,B.1.1.529,968,324
4,2023-04-14T15:20:27Z,2022-05-30,BA.2.75,Omicron,VOI,VUM,BA.2,968,0
4,2023-04-14T15:20:27Z,2022-05-30,BQ.1,Omicron,VOI,VUM,BA.5,968,0
4,2023-04-14T15:20:27Z,2022-05-30,XBB,Omicron,VOI,VUM,Recombinants,968,0
4,2023-04-14T15:20:27Z,2022-05-30,XBB.1.5,Omicron,VOI,VUM,XBB,968,0
4,2023-04-14T15:20:27Z,2022-05-30,BA.2.3.20,Omicron,DEV,VUM,BA.2,968,0
4,2023-04-14T15:20:27Z,2022-05-30,BF.7,Omicron,DEV,VUM,BA.5,968,0
4,2023-04-14T15:20:27Z,2022-05-30,XBC,Omicron,VUM,"",Recombinants,968,0
4,2023-04-14T15:20:27Z,2022-05-30,BN.1,Omicron,VUM,"",BA.2.75,968,0
4,2023-04-14T15:20:27Z,2022-05-30,CH.1.1,Omicron,VUM,"",BA.2.75,968,0
4,2023-04-14T15:20:27Z,2022-05-30,XAY,Omicron,VUM,"",Recombinants,968,0
4,2023-04-14T15:20:27Z,2022-05-30,BQ.1.1,Omicron,"",VUM,BQ.1,968,0
4,2023-04-14T15:20:27Z,2022-05-30,BA.4.6,Omicron,"",VUM,BA.4,968,2
4,2023-04-14T15:20:27Z,2022-05-30,BA.3,Omicron,DEV,"",B.1.1.529,968,0
4,2023-04-14T15:20:27Z,2022-05-30,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,968,106
4,2023-04-14T15:20:27Z,2022-05-30,BA.1,Omicron,DEV,"",B.1.1.529,968,2
4,2023-04-14T15:20:27Z,2022-05-30,B.1.617.2,Delta,DEV,"","",968,0
4,2023-04-14T15:20:27Z,2022-05-30,B.1.351,Beta,DEV,"","",968,0
4,2023-04-14T15:20:27Z,2022-05-30,P.1,Gamma,DEV,"","",968,0
4,2023-04-14T15:20:27Z,2022-05-30,B.1.1.7,Alpha,DEV,"","",968,0
4,2023-04-14T15:20:27Z,2022-05-30,B.1.621,Mu,DEV,"","",968,0
4,2023-04-14T15:20:27Z,2022-05-30,C.37,Lambda,DEV,"","",968,0
4,2023-04-14T15:20:27Z,2022-05-30,BA.2+S:L452X,Omicron,DEV,"",BA.2,968,129
4,2023-04-14T15:20:27Z,2022-05-30,XAK,Omicron,DEV,"",Recombinants,968,0
4,2023-04-14T15:20:27Z,2022-05-30,XBF,Omicron,"",VUM,Recombinants,968,0
4,2023-04-14T15:20:27Z,2022-05-30,XBB.1.9,Omicron,VOI,VUM,XBB,968,0
4,2023-04-14T15:20:27Z,2022-06-06,Recombinants,Recombinants,"","","",1185,0
4,2023-04-14T15:20:27Z,2022-06-06,B.1.1.529,Omicron,"",VOC,"",1185,1185
4,2023-04-14T15:20:27Z,2022-06-06,BA.2,Omicron,VOC,"",B.1.1.529,1185,431
4,2023-04-14T15:20:27Z,2022-06-06,BA.4,Omicron,VOC,VUM,B.1.1.529,1185,160
4,2023-04-14T15:20:27Z,2022-06-06,BA.5,Omicron,VOC,VUM,B.1.1.529,1185,593
4,2023-04-14T15:20:27Z,2022-06-06,BA.2.75,Omicron,VOI,VUM,BA.2,1185,0
4,2023-04-14T15:20:27Z,2022-06-06,BQ.1,Omicron,VOI,VUM,BA.5,1185,0
4,2023-04-14T15:20:27Z,2022-06-06,XBB,Omicron,VOI,VUM,Recombinants,1185,0
4,2023-04-14T15:20:27Z,2022-06-06,XBB.1.5,Omicron,VOI,VUM,XBB,1185,0
4,2023-04-14T15:20:27Z,2022-06-06,BA.2.3.20,Omicron,DEV,VUM,BA.2,1185,0
4,2023-04-14T15:20:27Z,2022-06-06,BF.7,Omicron,DEV,VUM,BA.5,1185,1
4,2023-04-14T15:20:27Z,2022-06-06,XBC,Omicron,VUM,"",Recombinants,1185,0
4,2023-04-14T15:20:27Z,2022-06-06,BN.1,Omicron,VUM,"",BA.2.75,1185,0
4,2023-04-14T15:20:27Z,2022-06-06,CH.1.1,Omicron,VUM,"",BA.2.75,1185,0
4,2023-04-14T15:20:27Z,2022-06-06,XAY,Omicron,VUM,"",Recombinants,1185,0
4,2023-04-14T15:20:27Z,2022-06-06,BQ.1.1,Omicron,"",VUM,BQ.1,1185,0
4,2023-04-14T15:20:27Z,2022-06-06,BA.4.6,Omicron,"",VUM,BA.4,1185,3
4,2023-04-14T15:20:27Z,2022-06-06,BA.3,Omicron,DEV,"",B.1.1.529,1185,0
4,2023-04-14T15:20:27Z,2022-06-06,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1185,98
4,2023-04-14T15:20:27Z,2022-06-06,BA.1,Omicron,DEV,"",B.1.1.529,1185,1
4,2023-04-14T15:20:27Z,2022-06-06,B.1.617.2,Delta,DEV,"","",1185,0
4,2023-04-14T15:20:27Z,2022-06-06,B.1.351,Beta,DEV,"","",1185,0
4,2023-04-14T15:20:27Z,2022-06-06,P.1,Gamma,DEV,"","",1185,0
4,2023-04-14T15:20:27Z,2022-06-06,B.1.1.7,Alpha,DEV,"","",1185,0
4,2023-04-14T15:20:27Z,2022-06-06,B.1.621,Mu,DEV,"","",1185,0
