"date","IC_capaciteit_totaal","kliniek_capaciteit_totaal","IC_bezetting_covid","IC_bezetting_covid_internationaal","IC_bezetting_ontlabeld","IC_bezetting_noncovid","kliniek_bezetting_covid","kliniek_bezetting_ontlabeld","kliniek_bezetting_noncovid","IC_opnames_covid","kliniek_opnames_covid","Kliniek_Bedden_Nederland","IC_Bedden_COVID_Nederland","Totaal_Bezetting","IC_Opnames_7d","Kliniek_Opnames_7d","Totaal_opnames","Totaal_opnames_7d","Totaal_IC","IC_opnames_14d","Kliniek_opnames_14d","OMT_Check_IC","OMT_Check_Kliniek","Kliniek_Bedden_7d","IC_Bedden_7d","Totaal_Bedden_7d","IC_Bedden_14d","Kliniek_Bedden_14d","Totaal_Bedden_14d","OMT_Check_IC_Bezetting","OMT_Check_Kliniek_Bezetting","OMT_Check_Totaal_Bezetting"
2021-03-27,1301,15378,582,0,61,452,1328,267,11815,51,296,1595,643,2238,39.8571428571429,235.285714285714,347,275.142857142857,643,40.8571428571429,213.857142857143,97.6,110,1559.71428571429,626.285714285714,2186,573.857142857143,1434.42857142857,2008.28571428571,109.1,108.7,108.8
2021-03-26,1305,15848,562,0,63,460,1334,262,12661,44,240,1596,625,2221,40.2857142857143,231.285714285714,284,271.571428571429,625,39.4285714285714,207.571428571429,102.2,111.4,1538.28571428571,620.428571428571,2158.71428571429,567,1416.71428571429,1983.71428571429,109.4,108.6,108.8
2021-03-25,1307,15620,560,0,59,471,1310,263,12486,34,249,1573,619,2192,40.5714285714286,230.857142857143,283,271.428571428571,619,38.4285714285714,203.857142857143,105.6,113.2,1519.14285714286,613.857142857143,2133,566.571428571429,1398.42857142857,1965,108.3,108.6,108.5
2021-03-24,1299,15657,558,0,67,483,1274,288,12555,37,219,1562,625,2187,39.8571428571429,224.571428571429,256,264.428571428571,625,41.4285714285714,201.857142857143,96.2,111.3,1499.57142857143,606,2105.57142857143,567.714285714286,1386.57142857143,1954.28571428571,106.7,108.1,107.7
2021-03-23,1306,15539,555,0,68,475,1304,271,12504,32,282,1575,623,2198,39.7142857142857,221,314,260.714285714286,623,40.2857142857143,202.571428571429,98.6,109.1,1479.85714285714,597.857142857143,2077.71428571429,566.571428571429,1376.42857142857,1943,105.5,107.5,106.9
2021-03-22,1299,15277,563,0,75,443,1290,265,11748,50,167,1555,638,2193,40.5714285714286,212.857142857143,217,253.428571428571,638,39.8571428571429,204.714285714286,101.8,104,1462.14285714286,592.571428571429,2054.71428571429,562.285714285714,1370.14285714286,1932.42857142857,105.4,106.7,106.3
2021-03-21,1287,15071,546,0,65,408,1222,240,11064,31,194,1462,611,2073,40,214.285714285714,225,254.285714285714,611,38,200.428571428571,105.3,106.9,1447.85714285714,582,2029.85714285714,561.428571428571,1354.71428571429,1916.14285714286,103.7,106.9,105.9
2021-03-20,1288,15038,535,0,67,456,1201,244,11532,54,268,1445,602,2047,40.8571428571429,213.857142857143,322,254.714285714286,602,38.2857142857143,193,106.7,110.8,1434.42857142857,573.857142857143,2008.28571428571,560.142857142857,1345.85714285714,1906,102.4,106.6,105.4
2021-03-19,1303,15525,504,0,75,480,1195,267,12378,46,237,1462,579,2041,39.4285714285714,207.571428571429,283,247,579,37.1428571428571,186.142857142857,106.2,111.5,1416.71428571429,567,1983.71428571429,558.428571428571,1345.85714285714,1904.28571428571,101.5,105.3,104.2
2021-03-18,1307,15753,492,0,72,477,1164,272,12571,29,205,1436,564,2000,38.4285714285714,203.857142857143,234,242.285714285714,564,37.1428571428571,182.428571428571,103.5,111.7,1398.42857142857,566.571428571429,1965,553.428571428571,1351,1904.42857142857,102.4,103.5,103.2
2021-03-17,1311,15336,489,0,79,491,1165,259,12305,36,194,1424,568,1992,41.4285714285714,201.857142857143,230,243.285714285714,568,34.4285714285714,179,120.3,112.8,1386.57142857143,567.714285714286,1954.28571428571,548.714285714286,1355.42857142857,1904.14285714286,103.5,102.3,102.6
2021-03-16,1308,15240,503,0,83,473,1184,267,12438,38,225,1451,586,2037,40.2857142857143,202.571428571429,263,242.857142857143,586,37.4285714285714,175.857142857143,107.6,115.2,1376.42857142857,566.571428571429,1943,547.142857142857,1361.71428571429,1908.85714285714,103.6,101.1,101.8
2021-03-15,1314,15548,483,0,81,441,1178,277,11372,46,177,1455,564,2019,39.8571428571429,204.714285714286,223,244.571428571429,564,39.8571428571429,174.142857142857,100,117.6,1370.14285714286,562.285714285714,1932.42857142857,544.857142857143,1367,1911.85714285714,103.2,100.2,101.1
2021-03-14,1295,14850,474,0,80,428,1111,257,10765,37,191,1368,554,1922,38,200.428571428571,228,238.428571428571,554,39.4285714285714,173.857142857143,96.4,115.3,1354.71428571429,561.428571428571,1916.14285714286,541.714285714286,1371,1912.71428571429,103.6,98.8,100.2
2021-03-13,1309,15093,480,0,74,479,1069,252,11522,44,224,1321,554,1875,38.2857142857143,193,268,231.285714285714,554,36.8571428571429,176.857142857143,103.9,109.1,1345.85714285714,560.142857142857,1906,539,1373.28571428571,1912.28571428571,103.9,98,99.7
2021-03-12,1300,15453,502,0,74,501,1066,268,12256,39,211,1334,576,1910,37.1428571428571,186.142857142857,250,223.285714285714,576,34.8571428571429,178.142857142857,106.6,104.5,1345.85714285714,558.428571428571,1904.28571428571,535.571428571429,1369,1904.57142857143,104.3,98.3,100
2021-03-11,1302,15522,499,0,73,489,1068,285,12382,50,191,1353,572,1925,37.1428571428571,182.428571428571,241,219.571428571429,572,33.8571428571429,178.285714285714,109.7,102.3,1351,553.428571428571,1904.42857142857,533.285714285714,1364.57142857143,1897.85714285714,103.8,99,100.3
2021-03-10,1302,15458,476,0,84,481,1093,260,12410,28,199,1353,560,1913,34.4285714285714,179,227,213.428571428571,560,33.5714285714286,182.428571428571,102.6,98.1,1355.42857142857,548.714285714286,1904.14285714286,531.428571428571,1361.28571428571,1892.71428571429,103.3,99.6,100.6
2021-03-09,1301,15505,480,0,76,498,1123,284,12220,35,240,1407,556,1963,37.4285714285714,175.857142857143,275,213.285714285714,556,29.4285714285714,178.714285714286,127.2,98.4,1361.71428571429,547.142857142857,1908.85714285714,529.142857142857,1354.57142857143,1883.71428571429,103.4,100.5,101.3
2021-03-08,1293,15306,480,0,78,457,1054,293,11249,33,147,1347,558,1905,39.8571428571429,174.142857142857,180,214,558,26.4285714285714,174.571428571429,150.8,99.8,1367,544.857142857143,1911.85714285714,528.857142857143,1345.28571428571,1874.14285714286,103,101.6,102
2021-03-07,1291,14908,468,0,77,431,1026,280,10790,39,139,1306,545,1851,39.4285714285714,173.857142857143,178,213.285714285714,545,27.4285714285714,171.285714285714,143.8,101.5,1371,541.714285714286,1912.71428571429,532.428571428571,1341.28571428571,1873.71428571429,101.7,102.2,102.1
2021-03-06,1292,14888,465,0,77,480,1041,280,11191,36,176,1321,542,1863,36.8571428571429,176.857142857143,212,213.714285714286,542,29.2857142857143,166,125.9,106.5,1373.28571428571,539,1912.28571428571,533.571428571429,1340.28571428571,1873.85714285714,101,102.5,102.1
2021-03-05,1295,15679,458,0,83,491,1072,298,12224,39,185,1370,541,1911,34.8571428571429,178.142857142857,224,213,541,29,161.857142857143,120.2,110.1,1369,535.571428571429,1904.57142857143,534.142857142857,1346.71428571429,1880.85714285714,100.3,101.7,101.3
2021-03-04,1295,15734,456,0,83,485,1099,285,12460,31,167,1384,539,1923,33.8571428571429,178.285714285714,198,212.142857142857,539,27.2857142857143,163.857142857143,124.1,108.8,1364.57142857143,533.285714285714,1897.85714285714,532,1360.14285714286,1892.14285714286,100.2,100.3,100.3
2021-03-03,1286,15700,459,0,90,455,1114,283,12482,49,177,1397,549,1946,33.5714285714286,182.428571428571,226,216,549,27.8571428571429,165.142857142857,120.5,110.5,1361.28571428571,531.428571428571,1892.71428571429,531.571428571429,1366.85714285714,1898.42857142857,100,99.6,99.7
2021-03-02,1286,15517,453,0,87,460,1163,281,12095,52,228,1444,540,1984,29.4285714285714,178.714285714286,280,208.142857142857,540,29.8571428571429,168.857142857143,98.6,105.8,1354.57142857143,529.142857142857,1883.71428571429,529.714285714286,1373.85714285714,1903.57142857143,99.9,98.6,99
2021-03-01,1296,15333,440,0,96,434,1094,281,11192,30,145,1375,536,1911,26.4285714285714,174.571428571429,175,201,536,30,170.285714285714,88.1,102.5,1345.28571428571,528.857142857143,1874.14285714286,528,1376.85714285714,1904.85714285714,100.2,97.7,98.4
2021-02-28,1295,15012,440,0,86,401,1049,273,10674,21,160,1322,526,1848,27.4285714285714,171.285714285714,181,198.714285714286,526,27.8571428571429,173.285714285714,98.5,98.8,1341.28571428571,532.428571428571,1873.71428571429,524.428571428571,1382.42857142857,1906.85714285714,101.5,97,98.3
2021-02-27,1294,15063,429,0,89,470,1040,251,11233,22,185,1291,518,1809,29.2857142857143,166,207,195.285714285714,518,25.7142857142857,175,113.9,94.9,1340.28571428571,533.571428571429,1873.85714285714,523.857142857143,1384.42857142857,1908.28571428571,101.9,96.8,98.2
2021-02-26,1301,15377,439,0,86,493,1055,284,11902,32,186,1339,525,1864,29,161.857142857143,218,190.857142857143,525,27.4285714285714,178.714285714286,105.7,90.6,1346.71428571429,534.142857142857,1880.85714285714,526.142857142857,1382.85714285714,1909,101.5,97.4,98.5
2021-02-25,1313,15590,432,0,94,499,1090,271,12115,29,196,1361,526,1887,27.2857142857143,163.857142857143,225,191.142857142857,526,29.1428571428571,176.142857142857,93.6,93,1360.14285714286,532,1892.14285714286,529.571428571429,1373.85714285714,1903.42857142857,100.5,99,99.4
2021-02-24,1313,15735,444,0,89,508,1069,281,12239,20,151,1350,533,1883,27.8571428571429,165.142857142857,171,193,533,27.7142857142857,174.714285714286,100.5,94.5,1366.85714285714,531.571428571429,1898.42857142857,531.571428571429,1374.85714285714,1906.42857142857,100,99.4,99.6
2021-02-23,1304,15666,446,0,92,480,1124,255,12230,31,199,1379,538,1917,29.8571428571429,168.857142857143,230,198.714285714286,538,25.7142857142857,177.857142857143,116.1,94.9,1373.85714285714,529.714285714286,1903.57142857143,533.428571428571,1383.14285714286,1916.57142857143,99.3,99.3,99.3
2021-02-22,1296,15530,459,0,102,439,1068,279,11288,37,122,1347,561,1908,30,170.285714285714,159,200.285714285714,561,24.8571428571429,165.142857142857,120.7,103.1,1376.85714285714,528,1904.85714285714,536.857142857143,1391.71428571429,1928.57142857143,98.4,98.9,98.8
2021-02-21,1297,15297,453,0,81,461,1051,264,11048,34,123,1315,534,1849,27.8571428571429,173.285714285714,157,201.142857142857,534,25.4285714285714,161.857142857143,109.6,107.1,1382.42857142857,524.428571428571,1906.85714285714,537.714285714286,1406.85714285714,1944.57142857143,97.5,98.3,98.1
2021-02-20,1297,15058,432,0,90,502,1059,277,11198,20,156,1336,522,1858,25.7142857142857,175,176,200.714285714286,522,25.4285714285714,164,101.1,106.7,1384.42857142857,523.857142857143,1908.28571428571,538.428571428571,1423.42857142857,1961.85714285714,97.3,97.3,97.3
2021-02-19,1303,15796,413,0,97,515,1128,305,12342,20,200,1433,510,1943,27.4285714285714,178.714285714286,220,206.142857142857,510,24,161.714285714286,114.3,110.5,1382.85714285714,526.142857142857,1909,539.714285714286,1439.28571428571,1979,97.5,96.1,96.5
2021-02-18,1304,15602,434,0,89,511,1110,298,12165,33,205,1408,523,1931,29.1428571428571,176.142857142857,238,205.285714285714,523,22.5714285714286,159.428571428571,129.1,110.5,1373.85714285714,529.571428571429,1903.42857142857,545.285714285714,1454.85714285714,2000.14285714286,97.1,94.4,95.2
2021-02-17,1311,15668,423,0,97,516,1118,281,12235,34,177,1399,520,1919,27.7142857142857,174.714285714286,211,202.428571428571,520,23.4285714285714,158.142857142857,118.3,110.5,1374.85714285714,531.571428571429,1906.42857142857,554.571428571429,1469.71428571429,2024.28571428571,95.9,93.5,94.2
2021-02-16,1305,15568,431,0,95,528,1105,295,12194,32,209,1400,526,1926,25.7142857142857,177.857142857143,241,203.571428571429,526,24.1428571428571,156,106.5,114,1383.14285714286,533.428571428571,1916.57142857143,566,1490.28571428571,2056.28571428571,94.2,92.8,93.2
2021-02-15,1307,15340,430,0,106,499,1086,300,11468,22,143,1386,536,1922,24.8571428571429,165.142857142857,165,190,536,24.5714285714286,170,101.2,97.1,1391.71428571429,536.857142857143,1928.57142857143,577.285714285714,1516,2093.28571428571,93,91.8,92.1
2021-02-14,1293,15037,435,0,95,470,1041,288,10871,19,135,1329,530,1859,25.4285714285714,161.857142857143,154,187.285714285714,530,24.2857142857143,173.428571428571,104.7,93.3,1406.85714285714,537.714285714286,1944.57142857143,591.142857142857,1535.85714285714,2127,91,91.6,91.4
2021-02-13,1301,15157,444,0,94,522,1032,293,11144,32,182,1325,538,1863,25.4285714285714,164,214,189.428571428571,538,25.8571428571429,172.285714285714,98.3,95.2,1423.42857142857,538.428571428571,1961.85714285714,607,1554.14285714286,2161.14285714286,88.7,91.6,90.8
2021-02-12,1311,15290,440,0,94,505,1073,297,12010,32,182,1370,534,1904,24,161.714285714286,214,185.714285714286,534,26.8571428571429,176.571428571429,89.4,91.6,1439.28571428571,539.714285714286,1979,620.285714285714,1577.57142857143,2197.85714285714,87,91.2,90
2021-02-11,1309,15581,442,0,95,517,1105,310,12136,23,195,1415,537,1952,22.5714285714286,159.428571428571,218,182,537,28.8571428571429,180.857142857143,78.2,88.2,1454.85714285714,545.285714285714,2000.14285714286,632.571428571429,1590.85714285714,2223.42857142857,86.2,91.5,90
2021-02-10,1308,15607,449,0,84,511,1115,342,12190,20,199,1457,533,1990,23.4285714285714,158.142857142857,219,181.571428571429,533,28.8571428571429,180.857142857143,81.2,87.4,1469.71428571429,554.571428571429,2024.28571428571,638.571428571429,1601.71428571429,2240.28571428571,86.8,91.8,90.4
2021-02-09,1309,15481,461,0,89,455,1122,338,12067,26,120,1460,550,2010,24.1428571428571,156,146,180.142857142857,550,30.7142857142857,183.285714285714,78.6,85.1,1490.28571428571,566,2056.28571428571,643.714285714286,1608.42857142857,2252.14285714286,87.9,92.7,91.3
2021-02-08,1321,15557,449,0,93,455,1128,364,11444,26,120,1492,542,2034,24.5714285714286,170,146,194.571428571429,542,34,183.428571428571,72.3,92.7,1516,577.285714285714,2093.28571428571,649.571428571429,1617.71428571429,2267.28571428571,88.9,93.7,92.3
2021-02-07,1329,14787,447,0,88,462,1106,339,10506,19,150,1445,535,1980,24.2857142857143,173.428571428571,169,197.714285714286,535,34,187,71.4,92.7,1535.85714285714,591.142857142857,2127,652.571428571429,1630.42857142857,2283,90.6,94.2,93.2
2021-02-06,1319,15067,464,0,83,488,1095,341,11284,22,166,1436,547,1983,25.8571428571429,172.285714285714,188,198.142857142857,547,35.7142857142857,190.285714285714,72.4,90.5,1554.14285714286,607,2161.14285714286,656.857142857143,1643.85714285714,2300.71428571429,92.4,94.5,93.9
2021-02-05,1318,15565,491,0,82,490,1148,331,12098,22,166,1479,573,2052,26.8571428571429,176.571428571429,188,203.428571428571,573,36.2857142857143,192.857142857143,74,91.6,1577.57142857143,620.285714285714,2197.85714285714,661,1648.57142857143,2309.57142857143,93.8,95.7,95.2
2021-02-04,1332,15519,509,0,93,486,1171,348,12320,29,186,1519,602,2121,28.8571428571429,180.857142857143,215,209.714285714286,602,35.5714285714286,197.857142857143,81.1,91.4,1590.85714285714,632.571428571429,2223.42857142857,662.571428571429,1664.57142857143,2327.14285714286,95.5,95.6,95.5
2021-02-03,1334,15740,530,0,83,479,1233,368,12293,25,184,1601,613,2214,28.8571428571429,180.857142857143,209,209.714285714286,613,36.5714285714286,203.571428571429,78.9,88.8,1601.71428571429,638.571428571429,2240.28571428571,666.714285714286,1674.85714285714,2341.57142857143,95.8,95.6,95.7
2021-02-02,1336,15585,541,0,88,471,1288,352,12217,29,218,1640,629,2269,30.7142857142857,183.285714285714,247,214,629,35,205.428571428571,87.8,89.2,1608.42857142857,643.714285714286,2252.14285714286,670.428571428571,1683.57142857143,2354,96,95.5,95.7
2021-02-01,1320,15385,540,0,99,426,1280,351,11180,24,144,1631,639,2270,34,183.428571428571,168,217.428571428571,639,33.5714285714286,209.142857142857,101.3,87.7,1617.71428571429,649.571428571429,2267.28571428571,671.571428571429,1692.42857142857,2364,96.7,95.6,95.9
2021-01-31,1335,14920,549,0,97,454,1243,330,10544,30,142,1573,646,2219,34,187,172,221,646,34.1428571428571,206.714285714286,99.6,90.5,1630.42857142857,652.571428571429,2283,675.142857142857,1695.85714285714,2371,96.7,96.1,96.3
2021-01-30,1334,15180,542,0,98,471,1259,341,11182,29,196,1600,640,2240,35.7142857142857,190.285714285714,225,226,640,33.5714285714286,208.714285714286,106.4,91.2,1643.85714285714,656.857142857143,2300.71428571429,674.428571428571,1701.71428571429,2376.14285714286,97.4,96.6,96.8
2021-01-29,1340,15592,554,0,105,458,1226,346,12064,36,196,1572,659,2231,36.2857142857143,192.857142857143,232,229.142857142857,659,33.8571428571429,208.428571428571,107.2,92.5,1648.57142857143,661,2309.57142857143,674,1710.42857142857,2384.42857142857,98.1,96.4,96.9
2021-01-28,1325,15468,557,1,87,495,1256,339,11824,29,186,1595,644,2239,35.5714285714286,197.857142857143,215,233.428571428571,645,32.8571428571429,206.428571428571,108.3,95.8,1664.57142857143,662.571428571429,2327.14285714286,676.142857142857,1724.71428571429,2400.85714285714,98,96.5,96.9
2021-01-27,1318,15244,571,2,78,492,1302,346,11520,38,201,1648,649,2297,36.5714285714286,203.571428571429,239,240.142857142857,651,34.5714285714286,206.428571428571,105.8,98.6,1674.85714285714,666.714285714286,2341.57142857143,678.285714285714,1745.71428571429,2424,98.3,95.9,96.6
2021-01-26,1324,15413,582,4,88,466,1362,343,11632,52,219,1705,670,2375,35,205.428571428571,271,240.428571428571,674,37.2857142857143,206.142857142857,93.9,99.7,1683.57142857143,670.428571428571,2354,680.857142857143,1761.71428571429,2442.57142857143,98.5,95.6,96.4
2021-01-25,1335,15123,582,4,78,416,1378,342,10870,24,169,1720,660,2380,33.5714285714286,209.142857142857,193,242.714285714286,664,37.4285714285714,209.285714285714,89.7,99.9,1692.42857142857,671.571428571429,2364,682.285714285714,1787.14285714286,2469.42857142857,98.4,94.7,95.7
2021-01-24,1350,15476,600,4,76,416,1327,340,10550,42,165,1667,676,2343,34.1428571428571,206.714285714286,207,240.857142857143,680,36.8571428571429,212.285714285714,92.6,97.4,1695.85714285714,675.142857142857,2371,683.714285714286,1813.14285714286,2496.85714285714,98.7,93.5,95
2021-01-23,1358,15371,582,4,87,459,1302,331,11084,33,214,1633,669,2302,33.5714285714286,208.714285714286,247,242.285714285714,673,35,213.428571428571,95.9,97.8,1701.71428571429,674.428571428571,2376.14285714286,688.428571428571,1833.42857142857,2521.85714285714,98,92.8,94.2
2021-01-22,1356,14992,589,4,81,456,1330,354,11295,31,231,1684,670,2354,33.8571428571429,208.428571428571,262,242.285714285714,674,36.2857142857143,217.571428571429,93.3,95.8,1710.42857142857,674,2384.42857142857,692.285714285714,1859.14285714286,2551.42857142857,97.4,92,93.5
2021-01-21,1357,15255,593,4,80,460,1326,341,11519,36,226,1667,673,2340,32.8571428571429,206.428571428571,262,239.285714285714,677,38.1428571428571,217.571428571429,86.1,94.9,1724.71428571429,676.142857142857,2400.85714285714,694.428571428571,1880.85714285714,2575.28571428571,97.4,91.7,93.2
2021-01-20,1371,15373,598,4,77,447,1371,338,11550,27,214,1709,675,2384,34.5714285714286,206.428571428571,241,241,679,35.4285714285714,218.285714285714,97.6,94.6,1745.71428571429,678.285714285714,2424,696.714285714286,1914.85714285714,2611.57142857143,97.4,91.2,92.8
2021-01-19,1343,15296,603,5,75,444,1402,365,11387,42,245,1767,678,2445,37.2857142857143,206.142857142857,287,243.428571428571,683,34.5714285714286,225.571428571429,107.9,91.4,1761.71428571429,680.857142857143,2442.57142857143,697.142857142857,1959.14285714286,2656.28571428571,97.7,89.9,92
2021-01-18,1345,15099,602,5,83,398,1367,377,10642,28,152,1744,685,2429,37.4285714285714,209.285714285714,180,246.714285714286,690,35,233.142857142857,106.9,89.8,1787.14285714286,682.285714285714,2469.42857142857,702.142857142857,1989.71428571429,2691.85714285714,97.2,89.8,91.7
2021-01-17,1345,14837,596,5,75,393,1354,354,10018,38,179,1708,671,2379,36.8571428571429,212.285714285714,217,249.142857142857,676,37.4285714285714,240.714285714286,98.5,88.2,1813.14285714286,683.714285714286,2496.85714285714,703.714285714286,2018.85714285714,2722.57142857143,97.2,89.8,91.7
2021-01-16,1360,15071,587,5,79,441,1368,326,10542,35,212,1694,666,2360,35,213.428571428571,247,248.428571428571,671,38,248.428571428571,92.1,85.9,1833.42857142857,688.428571428571,2521.85714285714,702.428571428571,2041.14285714286,2743.57142857143,98,89.8,91.9
2021-01-15,1363,15027,619,5,66,452,1446,338,11322,24,217,1784,685,2469,36.2857142857143,217.571428571429,241,253.857142857143,690,37,249.428571428571,98.1,87.2,1859.14285714286,692.285714285714,2551.42857142857,701.857142857143,2059.85714285714,2761.71428571429,98.6,90.3,92.4
2021-01-14,1361,15225,621,5,67,453,1489,325,11368,48,226,1814,688,2502,38.1428571428571,217.571428571429,274,255.714285714286,693,37,252.571428571429,103.1,86.1,1880.85714285714,694.428571428571,2575.28571428571,700.714285714286,2062.85714285714,2763.57142857143,99.1,91.2,93.2
2021-01-13,1369,15432,639,7,54,416,1507,314,11582,46,212,1821,693,2514,35.4285714285714,218.285714285714,258,253.714285714286,700,NA,NA,NA,NA,1914.85714285714,696.714285714286,2611.57142857143,NA,NA,NA,NA,NA,NA
2021-01-12,1365,15206,635,7,53,417,1617,328,11301,43,267,1945,688,2633,34.5714285714286,225.571428571429,310,260.142857142857,695,NA,NA,NA,NA,1959.14285714286,697.142857142857,2656.28571428571,NA,NA,NA,NA,NA,NA
2021-01-11,1366,15270,632,7,63,383,1638,288,10398,24,173,1926,695,2621,35,233.142857142857,197,268.142857142857,702,NA,NA,NA,NA,1989.71428571429,702.142857142857,2691.85714285714,NA,NA,NA,NA,NA,NA
2021-01-10,1357,14694,648,7,56,379,1576,274,9872,25,187,1850,704,2554,37.4285714285714,240.714285714286,212,278.142857142857,711,NA,NA,NA,NA,2018.85714285714,703.714285714286,2722.57142857143,NA,NA,NA,NA,NA,NA
2021-01-09,1358,14745,630,7,63,420,1600,274,10313,44,241,1874,693,2567,38,248.428571428571,285,286.428571428571,700,NA,NA,NA,NA,2041.14285714286,702.428571428571,2743.57142857143,NA,NA,NA,NA,NA,NA
2021-01-08,1358,14891,638,7,62,426,1642,294,10712,37,217,1936,700,2636,37,249.428571428571,254,286.428571428571,707,NA,NA,NA,NA,2059.85714285714,701.857142857143,2761.71428571429,NA,NA,NA,NA,NA,NA
2021-01-07,1349,14869,636,8,68,420,1771,281,10634,29,231,2052,704,2756,37,252.571428571429,260,289.571428571429,712,NA,NA,NA,NA,2062.85714285714,700.714285714286,2763.57142857143,NA,NA,NA,NA,NA,NA
2021-01-06,1334,14813,631,8,65,435,1861,270,10764,40,263,2131,696,2827,NA,NA,303,NA,704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-05,1300,14793,661,8,62,396,1905,254,10598,46,320,2159,723,2882,NA,NA,366,NA,731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,1294,14677,651,9,55,377,1895,235,9659,41,226,2130,706,2836,NA,NA,267,NA,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-03,1270,13765,643,9,52,360,1826,180,9028,29,241,2006,695,2701,NA,NA,270,NA,704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-02,1279,13841,650,9,39,379,1819,186,8873,37,248,2005,689,2694,NA,NA,285,NA,698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-01,1289,13698,642,10,50,389,1780,177,8620,37,239,1957,692,2649,NA,NA,276,NA,702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
